optimizer_step,epoch_zero,learning_rate,own_ce_mean,donor_ce_mean,ranking_loss_mean,ranking_satisfied_fraction,objective_mean,residual_coefficient_norm_mean,residual_rms_mean,image_saturation_fraction_mean,mean_residual_coefficient_max_abs,mean_residual_delta_max_abs,gradient_norm,gradient_nonzero_fraction,basis_parameter_norm,gradient_clipped,own_ce_mean_moving_mean_16,donor_ce_mean_moving_mean_16,ranking_loss_mean_moving_mean_16,ranking_satisfied_fraction_moving_mean_16
307,8,0.001,0.9210578091442585,2.0347688496112823,0.6639681160449982,0.5,1.585043366998434,0.24818901578116023,0.2751358011737466,0.13928667704264322,1.734329657665512e-07,4.0642635212861933e-07,10.895400815243992,0.9971787725385359,46.02362994300054,False,1.6728826999897137,2.28582097357139,1.2189616123214364,0.21875
308,8,0.001,1.159891039133072,2.372845023870468,0.49879756569862366,0.5,1.6603689640760422,0.28279575503784127,0.3250251244753599,0.12442406018575032,1.0099675762376137e-07,3.87108002541936e-07,13.471007425063016,0.9971787725385359,46.18094753992467,False,1.6878202051157132,2.282861749175936,1.2143867118284106,0.234375
309,8,0.001,1.6368314325809479,2.258699417114258,0.9165921211242676,0.25,2.5600321292877197,0.31432923519082484,0.3960115313529968,0.1552306016286214,9.437402326284428e-08,2.3957861117196444e-07,22.25771842424793,0.9971787725385359,46.32915966823626,False,1.7328109132358804,2.285881964955479,1.211787129752338,0.234375
310,8,0.001,1.4727235538884997,2.0459044594317675,0.8987554609775543,0.25,2.373849183320999,0.32077250475836266,0.32861421816051006,0.11470985412597656,6.208816927255612e-08,1.5236727790579607e-07,14.468861193618787,0.9971787725385359,46.46837403140851,False,1.4927776784752496,2.0190302958944812,1.088634050451219,0.234375
311,8,0.001,3.4657920002937317,1.7478552907705307,3.1042309999465942,0.0,6.57370525598526,0.46167125197346937,0.6224349103868008,0.16312662760416666,2.0033783698636398e-07,6.222342676664994e-07,60.21573072475871,0.9971787725385359,46.59945029377156,False,1.5253019494120963,1.957764352322556,1.1571862753480673,0.21875
312,8,0.001,1.0543035492300987,1.679923415184021,0.7606745064258575,0.0,1.8149782195687294,0.17510011714133067,0.16624349541962147,0.11963287989298502,1.299712408808773e-07,2.5396522573828406e-07,34.63554773052046,0.9971787725385359,46.732750683073206,False,1.523513418447692,1.9803895350778475,1.1327725667506456,0.21875
313,8,0.001,0.6214756853878498,0.8675055578351021,1.1402645260095596,0.0,1.7652343660593033,0.3317695728630965,0.38517362624406815,0.12358872095743814,1.5397866093280754e-07,3.472333673926187e-07,15.60610308156234,0.9971787725385359,46.86735184162432,False,1.4475346492254175,1.930138757568784,1.0991615196689963,0.203125
314,8,0.001,0.9142898619174957,1.3217689096927643,0.9788152873516083,0.0,1.895180344581604,0.37738765732068547,0.47727835178375244,0.12408995628356934,1.6225709487116546e-07,3.167240834045515e-07,23.017279228421952,0.9971787725385359,46.99991218523893,False,1.4081827584304847,1.9247540762880817,1.0651943078264594,0.203125
315,8,0.001,0.850285179913044,1.1674771010875702,1.0691024661064148,0.0,1.919388771057129,0.16591727068921713,0.177061652764678,0.09941800435384114,1.601874828338623e-07,4.3159130314052163e-07,14.376508462274726,0.9971787725385359,47.129860537691386,False,1.3988729555276223,1.823684253380634,1.1003088960424066,0.171875
316,8,0.001,0.935536578297615,2.246470123529434,0.7159809172153473,0.25,1.6515800654888153,0.2979194548563957,0.37450478598475456,0.14096975326538086,1.4031927264568367e-07,3.2271228178615274e-07,6.096282453147969,0.9971787725385359,47.25558598846508,False,1.3421813247841783,1.8214962469646707,1.0851245922967792,0.171875
317,8,0.001,0.9526412039995193,3.363621950149536,0.2006741762161255,0.5,1.1533155739307404,0.28537465061637446,0.2764131911098957,0.13117877642313638,1.0306636255563717e-07,2.0045099802246114e-07,15.180887349698795,0.9971787725385359,47.376078806084514,False,1.3317667868104763,1.943408826016821,1.0293825129047036,0.203125
318,8,0.001,1.149852380156517,1.2676593139767647,1.2684873938560486,0.0,2.418339788913727,0.2563854596584942,0.30380693078041077,0.10583615303039551,1.0513597459294033e-07,3.6405882042345183e-07,13.076623877523673,0.9971787725385359,47.49041324794134,False,1.3205607670242898,1.9182795082451776,1.0433058077469468,0.203125
319,8,0.001,0.9103930592536926,1.0285448245704174,1.268142580986023,0.0,2.178539916872978,0.25202721564955816,0.28744030371308327,0.10257760683695474,7.450580596923828e-08,2.2428301349464164e-07,13.525650456013398,0.9971787725385359,47.598386198262276,False,1.2963883035699837,1.8678550309268758,1.066791974939406,0.1875
320,8,0.001,0.917511910200119,1.5691161155700684,0.7346901297569275,0.0,1.6524441093206406,0.27772551034366477,0.2856893986463547,0.11942783991495767,8.44399110633276e-08,3.503244272451411e-07,16.134843215755534,0.9971785355402613,47.70008650842001,False,1.2353754566865973,1.8119617066113278,1.045562312938273,0.171875
321,8,0.001,1.0250803604722023,1.0554086975753307,1.3559660613536835,0.0,2.3812149465084076,0.22492792148779725,0.25756144151091576,0.11221623420715332,1.4983945106905594e-07,4.1277104401160614e-07,10.041142825106649,0.9971787725385359,47.79580626856846,False,1.1805283023859374,1.768036893219687,1.0160743882879615,0.15625
322,8,0.001,0.9493182599544525,2.242271825671196,0.8217615187168121,0.25,1.7719630748033524,0.31898119846893025,0.3270558509975672,0.11157894134521484,1.1507007968702965e-07,2.473714744155586e-07,17.134055204540612,0.9971787725385359,47.885685567613265,False,1.1835614914889447,1.766865054727532,1.0248064892366529,0.15625
323,8,0.001,1.881827723234892,1.9598328967113048,1.514521986246109,0.25,3.3995088040828705,0.3486745077715207,0.4176434129476547,0.12090961138407388,9.023481339909267e-08,2.801989467116073e-07,57.10750267044273,0.9971787725385359,47.97278234171469,False,1.2436096111196093,1.7621815576712834,1.0779661061242223,0.140625
324,8,0.001,1.649158090353012,2.1073269844055176,0.9281255006790161,0.0,2.5772976130247116,0.3496196921840687,0.4016113393008709,0.15184418360392252,5.0498378811880684e-08,1.1564256396923156e-07,25.438541258935746,0.9971787725385359,48.060022071043555,False,1.2741888018208556,1.745586680204724,1.1047991020604968,0.109375
325,9,0.001,0.7955832481384277,2.2806517481803894,0.2617071270942688,0.5,1.057393750641495,0.33402683715237197,0.37081439793109894,0.14115667343139648,1.3493828987520828e-07,3.834360029486561e-07,15.220988558562535,0.9971787725385359,48.14671527525981,False,1.221610790293198,1.7469587008963572,1.0638687899336219,0.125
326,9,0.001,2.522310823202133,2.2922966331243515,1.7707100212574005,0.25,4.2930209040641785,0.27244585655329234,0.2660676706582308,0.12529571851094562,1.216928211533741e-07,2.838085890743969e-07,46.02399338431196,0.9971787725385359,48.232414470218664,False,1.2872099946253002,1.7623582117521437,1.1183659499511123,0.125
327,9,0.001,1.2365145655348897,1.9321443736553192,1.0972916781902313,0.25,2.3338063526898623,0.3453758130860428,0.32110211439430714,0.11119794845581055,1.9205941725886078e-07,2.922102169122809e-07,24.04356131709294,0.9971787725385359,48.31720964911379,False,1.1478801549528725,1.773876279432443,0.9929322423413396,0.140625
328,9,0.001,0.8576708119362593,2.715171903371811,0.3208487331867218,0.5,1.1785196773707867,0.22583000392646765,0.15067201294004917,0.11377271016438802,1.473559336773178e-07,4.2767152308442746e-07,7.887693895790732,0.9971787725385359,48.400448680538254,False,1.1355906088720076,1.8385793099441798,0.9654431315138936,0.171875
329,9,0.001,0.8259327039122581,1.5387106388807297,0.7166100144386292,0.25,1.5426598191261292,0.25631226995383005,0.2108316421508789,0.1090548038482666,1.4570024120530434e-07,4.455047530882439e-07,19.790430001837212,0.9971787725385359,48.48081414412601,False,1.148369172529783,1.8805296275095316,0.9389647245407104,0.1875
330,9,0.001,0.5690890587866306,1.347154226154089,0.9043368995189667,0.25,1.473443552851677,0.2220611812287291,0.2417593952268362,0.11706336339314777,9.313225746154785e-08,1.75359389231744e-07,16.91295037083436,0.9971787725385359,48.55763862063023,False,1.126794122334104,1.8821162097883644,0.9343098253011703,0.203125
331,9,0.001,0.715736098587513,3.3628722429275513,0.23865395784378052,0.5,0.9543902203440666,0.3069791337620833,0.26574601978063583,0.12368019421895345,1.6805198299607582e-07,4.062474943111738e-07,12.668732835571918,0.9971787725385359,48.630618499049746,False,1.1183848047512583,2.019328406153363,0.8824067935347557,0.234375
332,9,0.001,1.2559173870831728,2.9417531490325928,0.9349809885025024,0.5,2.191277388483286,0.40936569721006233,0.4242046885192394,0.13913408915201822,1.0761949909010582e-07,4.5405732862491277e-07,57.53655339333782,0.9971787725385359,48.69914070372882,False,1.1384086053003557,2.0627835952473106,0.8960942979902029,0.25
333,9,0.001,0.7897284179925919,2.18312743678689,1.0348223745822906,0.25,1.8245516009628773,0.28496579368198294,0.2444073036313057,0.11039861043294269,1.043081283569336e-07,4.4040854163540644e-07,17.111880136480107,0.9971787725385359,48.76621687262509,False,1.1282265561749227,1.9890026881621452,0.9482285603880882,0.234375
334,9,0.001,2.8295800238847733,5.011057451367378,2.049363434314728,0.5,4.879598885774612,0.3028798847583887,0.32494197227060795,0.12023806571960449,1.6722414386549644e-07,2.598115997898276e-07,51.61882151892061,0.9971787725385359,48.831451569278045,False,1.2332095339079387,2.2229650717490586,0.9970333129167557,0.265625
335,9,0.001,1.5966373831033707,2.849230021238327,1.0189757347106934,0.25,2.6157998144626617,0.27186251872496636,0.2785659693181515,0.10702459017435709,1.0223852342505779e-07,3.0733696121387766e-07,98.6944197517474,0.9971787725385359,48.898762824453016,False,1.2760998041485436,2.336757896540803,0.9814603850245476,0.28125
336,9,0.001,1.0006547421216965,2.0488032698631287,0.38898587226867676,0.25,1.3903115540742874,0.3054353057505257,0.33653217926621437,0.11659971872965494,1.3742182147780113e-07,7.601792049172218e-07,20.832025786571933,0.9971787725385359,48.967021107482495,False,1.2812962311436422,2.366738343684119,0.9598538689315319,0.296875
337,9,0.001,1.3835617005825043,2.174774408340454,0.6571811437606812,0.25,2.042054533958435,0.35508420136484964,0.40558119118213654,0.1370697021484375,1.1258655518986416e-07,2.0182170601401594e-07,13.710645615369842,0.9971787725385359,49.03524542856545,False,1.303701314900536,2.4366987006069394,0.9161798115819693,0.3125
338,9,0.001,1.3780725598335266,1.4809500873088837,1.2834168672561646,0.0,2.661489576101303,0.2171567003411756,0.247698325663805,0.0987866719563802,1.0927518445669193e-07,4.416736487655726e-07,24.312885636830128,0.9971787725385359,49.10244575015061,False,1.3304984586429782,2.389116091959295,0.9450332708656788,0.296875
339,9,0.001,0.8986995220184326,2.579523965716362,0.9994522333145142,0.25,1.8983359634876251,0.3020728178186362,0.32411207631230354,0.09101120630900064,1.432167238135662e-07,5.041238750891353e-07,10.67679454107833,0.9971787725385359,49.167524502691826,False,1.2690529460669495,2.427846783772111,0.9128414113074541,0.296875
340,9,0.001,1.7604079358279705,1.5936291478574276,1.553073137998581,0.0,3.313496232032776,0.3366063239013731,0.3275242894887924,0.116883913675944,1.212789015880844e-07,2.4637930096105265e-07,18.28719924208581,0.9971787725385359,49.23046976005919,False,1.2760060614091344,2.3957406689878553,0.9519006386399269,0.296875
341,9,0.001,0.41680633649230003,1.1350734811276197,0.6680272221565247,0.0,1.0866922736167908,0.296108027372587,0.28231067955493927,0.11085049311319986,1.4901161193847656e-07,2.2798650434197043e-07,12.905147632925955,0.9971787725385359,49.291000841299635,False,1.2523325044312514,2.324142027297057,0.9772956445813179,0.265625
342,9,0.001,1.6002711653709412,2.078257381916046,1.0058411955833435,0.25,2.6067833304405212,0.23773163291656957,0.22438467480242252,0.09705066680908203,1.0720557952481613e-07,2.718524001465994e-07,28.409392601112106,0.9971787725385359,49.34946905661884,False,1.194705025816802,2.310764574096538,0.9294913429766893,0.265625
343,9,0.001,1.5162181854248047,2.521140366792679,0.5494446456432343,0.5,2.0656629502773285,0.23291583028832022,0.21507708355784416,0.0913559595743815,1.216928211533741e-07,3.422891268201056e-07,9.834043883725105,0.9971787725385359,49.404797752004754,False,1.2121865020599216,2.347576823667623,0.895250903442502,0.28125
344,9,0.001,0.7260770201683044,0.5050309738144279,1.6073404252529144,0.0,2.333590716123581,0.29832953066701323,0.3554636165499687,0.08336949348449707,1.6142924152973137e-07,4.573206524582929e-07,8.25175368033011,0.9971787725385359,49.457606862437025,False,1.2039618900744244,2.2094430155702867,0.9756566341966391,0.25
345,9,0.001,1.9212219417095184,1.7720873355865479,1.5354290008544922,0.0,3.4566510915756226,0.24064053946016403,0.21659285575151443,0.09873326619466145,2.036492077195362e-07,4.3424606133157795e-07,20.225288252629667,0.9971787725385359,49.50756187386676,False,1.2724174674367532,2.2240290591144003,1.0268328208476305,0.234375
346,9,0.001,2.1144542396068573,2.8297872245311737,0.8637715280056,0.25,2.978225827217102,0.2403074193457814,0.20563630387187004,0.10713410377502441,1.4156103134155273e-07,3.9282181774069613e-07,31.7497669076594,0.9971787725385359,49.55460408783592,False,1.3690027912380174,2.316693621512968,1.024297485128045,0.234375
347,9,0.001,1.376276602037251,2.70550699532032,0.7768624126911163,0.25,2.1531391628086567,0.23005177151073805,0.16399060375988483,0.11004050572713216,1.4404456294414558e-07,4.2008963418993517e-07,24.95929432343676,0.9971787725385359,49.598599826804396,False,1.410286572703626,2.275608293537516,1.0579355135560036,0.21875
348,9,0.001,1.2024588100612164,1.4344263821840286,1.3438907861709595,0.25,2.5463497042655945,0.2850530452225549,0.2784848492592573,0.1118467648824056,1.7550256359299965e-07,4.5156801320445084e-07,51.35933027843929,0.9971787725385359,49.64151284345835,False,1.4069454116397537,2.181400370609481,1.0834923759102821,0.203125
349,9,0.001,1.1917236223816872,1.06647327542305,1.5355579257011414,0.25,2.7279589772224426,0.30440277718798686,0.2916479501873255,0.11620521545410156,9.396010369755459e-08,2.755079719918285e-07,18.004265802536434,0.9971787725385359,49.6826391992491,False,1.4320701119140722,2.111609485524241,1.1147883478552103,0.203125
350,9,0.001,0.7632469460368156,1.3496364429593086,0.8050320148468018,0.25,1.5682791769504547,0.24825005253102542,0.28948927484452724,0.11271723111470539,1.7508864402770996e-07,4.931276862407685e-07,25.530031192816836,0.9971785355402613,49.72198861670941,False,1.3029242945485748,1.8827706724987365,1.037017634138465,0.1875
351,9,0.001,0.7767449170351028,1.7520375400781631,0.6366451680660248,0.25,1.4139436930418015,0.28302020574872117,0.23393728211522102,0.1032884915669759,1.1920928955078125e-07,2.86693136786198e-07,13.27460345020696,0.9971787725385359,49.75975956420501,False,1.251681015419308,1.8141961424262263,1.0131219737231731,0.1875
352,9,0.001,1.7698630690574646,1.9853861629962921,1.1707712709903717,0.0,2.9406343325972557,0.23655231446322597,0.19656469859182835,0.12209558486938477,1.2252066028395348e-07,3.407494091334229e-07,40.08387900004329,0.9971787725385359,49.79587694197653,False,1.2997565358527936,1.810232573247049,1.061983561143279,0.171875
353,9,0.001,0.8947202004492283,1.393740102648735,1.1780143976211548,0.25,2.0727366022765636,0.2788381979729735,0.2585317064076662,0.11826173464457193,1.436306433788559e-07,4.008314249404066e-07,13.143802958317734,0.9971787725385359,49.830633192727284,False,1.2692039420944639,1.7614179291413166,1.0945356395095587,0.171875
354,9,0.001,0.8195197135210037,1.2830784916877747,0.9227356016635895,0.0,1.742255449295044,0.17829599073368604,0.10436812788248062,0.1111768086751302,1.8792020739510917e-07,5.898494919165387e-07,13.293472405026336,0.9971787725385359,49.86376489726621,False,1.2342943891999312,1.7490509544149972,1.0719930604100227,0.171875
355,9,0.001,0.8121483027935028,0.937242180109024,1.2612005472183228,0.0,2.0733489096164703,0.19028638792335664,0.14195957407355309,0.10184590021769205,1.7177727329453774e-07,6.224444746294466e-07,11.047754682160866,0.9971787725385359,49.89526642083533,False,1.228884937998373,1.6464083428145386,1.0883523300290108,0.15625
356,9,0.001,1.2541336417198181,2.5608070492744446,0.6060692071914673,0.5,1.8602030277252197,0.23407624966854274,0.19353687390685081,0.11686078707377115,1.0803341865539551e-07,2.758048367468291e-07,17.987379170365827,0.9971787725385359,49.92542182644651,False,1.1972427946166135,1.7068569616531022,1.0291645843535662,0.1875
357,9,0.001,0.7684037685394287,1.2073651924729347,0.9896014332771301,0.25,1.7580052763223648,0.214968538188494,0.1626747865229845,0.09533333778381348,1.2665987014770508e-07,3.9788778849469963e-07,18.209729617247294,0.9971787725385359,49.95389221546793,False,1.219217634119559,1.7113751936121844,1.049262972548604,0.203125
358,9,0.001,0.710942167788744,1.7276922687888145,0.6728886067867279,0.5,1.3838308937847614,0.3052288972705224,0.24634945578873158,0.11728254954020181,1.6391277313232422e-07,2.7138898417433666e-07,19.684768203212943,0.9971787725385359,49.98070020744978,False,1.1636345717706718,1.6894648740417324,1.0284534357488155,0.21875
359,9,0.001,0.7400625646114349,2.9493963718414307,0.3914189338684082,0.75,1.1314816400408745,0.2932862090778702,0.22259615920484066,0.11446245511372884,1.1382831388573322e-07,3.94623043575848e-07,9.744162189399221,0.9971787725385359,50.005854823788546,False,1.1151248454698361,1.7162308743572794,1.018576828762889,0.234375
360,9,0.001,1.2180145680904388,1.221590742468834,1.3827181458473206,0.0,2.6007405817508698,0.31275264424766075,0.30509908497333527,0.09089930852254231,1.2086498202279472e-07,2.936322687219217e-07,37.66332871295354,0.9971787725385359,50.030436072123784,False,1.1458709422149695,1.7610158598981798,1.0045379363000393,0.234375
361,10,0.001,0.9292953088879585,1.5182512551546097,0.7973384261131287,0.0,1.7266829013824463,0.28430857170087076,0.2642354629933834,0.12267049153645831,1.8088354636347503e-07,7.213917001536174e-07,26.15535114543789,0.9971787725385359,50.054367204094916,False,1.083875527663622,1.7451511048711836,0.9584072753787041,0.234375
362,10,0.001,0.5146955959498882,3.4147554337978363,0.21297034621238708,0.75,0.7276660576462746,0.19779175388568795,0.1689812671393156,0.10342168807983398,1.8295314418992348e-07,4.7574806671946135e-07,7.63490139157705,0.9971785355402613,50.077409806064516,False,0.9838906124350615,1.78171161795035,0.9177322015166283,0.265625
363,10,0.001,0.9998944029211998,2.079302191734314,0.4733813405036926,0.5,1.4732760936021805,0.28516430227537626,0.22497308440506458,0.09842038154602051,1.8916196609097824e-07,5.990546014800202e-07,10.64372469012329,0.9971787725385359,50.099576302371325,False,0.9603667249903083,1.7425738177262247,0.8987646345049143,0.28125
364,10,0.001,0.8268067422322929,1.210516832768917,1.0025842785835266,0.0,1.829586684703827,0.3456389650632277,0.3512254487723112,0.10313916206359863,2.6159816002291336e-07,7.708156317676185e-07,19.151053711874383,0.9971787725385359,50.12106048657534,False,0.9368884707510006,1.7285794708877802,0.8774329777806997,0.265625
365,10,0.001,0.5543184047564864,2.119386076927185,0.5577338933944702,0.5,1.1120524555444717,0.18570075187877572,0.13834341242909431,0.10102502504984537,1.5894572413799324e-07,5.245141210252768e-07,8.401512175187431,0.9971787725385359,50.141960889533564,False,0.8970506446494255,1.7943865209817886,0.8163189757615328,0.28125
366,10,0.001,0.9728943929076195,0.8898096233606339,1.4693791568279266,0.0,2.4422736167907715,0.19224969532610986,0.15263768285512924,0.09769773483276367,1.7922785389146156e-07,5.202467718845583e-07,11.695595524398936,0.9971787725385359,50.162051768756925,False,0.9101536100788508,1.7656473447568715,0.8578406721353531,0.265625
367,10,0.001,0.6148975100368261,1.978215515613556,0.310871958732605,0.5,0.9257695898413658,0.17554207165234464,0.16292513348162174,0.12483867009480794,1.6101532196444168e-07,5.909186029384728e-07,15.577726810871722,0.9971787725385359,50.181325591475975,False,0.9000381471414585,1.7797834682278335,0.8374798465520144,0.28125
368,10,0.001,0.8091901242733002,1.68085777759552,0.5725183486938477,0.25,1.381708636879921,0.2665497811700333,0.20900804921984673,0.10134514172871907,1.386635801736702e-07,3.6505326761471224e-07,12.475156768438975,0.9971787725385359,50.199819131773445,False,0.8399960880924482,1.7607504441402853,0.8000890389084816,0.296875
369,10,0.001,0.6928590759634972,0.9743523746728897,1.1084639132022858,0.25,1.8013230860233307,0.2555205376108386,0.19131972454488277,0.09717098871866861,8.526775729933433e-08,2.756828507699538e-07,8.90486086200192,0.9971787725385359,50.217206957969275,False,0.82737976781209,1.734538711141795,0.7957421336323023,0.296875
370,10,0.001,0.6386857614852488,1.1492598354816437,0.8877155482769012,0.25,1.5264136060141027,0.29462689369369754,0.21097341366112232,0.11849125226338704,1.3742182147780113e-07,3.747922789898439e-07,64.52920009226062,0.9971787725385359,50.2326225687913,False,0.8160776458098553,1.7261750451289117,0.7935533802956343,0.3125
371,10,0.001,0.8330521285533905,1.8789047449827194,0.4864965081214905,0.5,1.3195504918694496,0.289105650493469,0.2588343396782875,0.11802665392557779,1.4487240207472496e-07,3.266937369517109e-07,6.637880729266821,0.9971787725385359,50.247892495214614,False,0.8173841349198483,1.7850289554335177,0.7451343778520823,0.34375
372,10,0.001,1.5706299394369125,3.169488787651062,0.41541457176208496,0.5,1.986044779419899,0.28875820761339976,0.2552950493991375,0.10946122805277506,1.647406122629036e-07,4.985176929039881e-07,21.291544141642728,0.9971787725385359,50.262993880343,False,0.8371651535271667,1.8230715640820563,0.7332184631377459,0.34375
373,10,0.001,1.1360158920288086,2.161740094423294,0.45384839177131653,0.5,1.589864358305931,0.2210080416742206,0.17231199704110622,0.0962371826171875,1.2914340175029793e-07,2.391964244452538e-07,20.542431505803357,0.9971787725385359,50.27766204402013,False,0.8601409112452529,1.8827199954539537,0.6997338980436325,0.359375
374,10,0.001,0.8657927066087723,2.610929995775223,0.21862271428108215,0.25,1.0844165161252022,0.3059928711159218,0.3070310167968273,0.12132581075032552,1.2252066028395348e-07,3.2028106033976655e-07,10.429105085361476,0.9971787725385359,50.29216840459791,False,0.8698190699215047,1.9379223533906043,0.6713422797620296,0.34375
375,10,0.001,0.7706391215324402,1.231287982314825,0.9310095310211182,0.25,1.7016488313674927,0.30492477627307935,0.24040229991078377,0.1139535903930664,8.361207193274822e-08,2.5495421596133383e-07,15.315690263322955,0.9971787725385359,50.306656375678216,False,0.8717301047290675,1.8305405790451914,0.705066692084074,0.3125
376,10,0.001,1.3076955787837505,2.0218677297234535,0.8267548382282257,0.25,2.1344504952430725,0.2550211213841648,0.16895435005426407,0.11116941769917806,1.3328261161404953e-07,4.832899094253662e-07,9.160373920546123,0.9971787725385359,50.32075987418546,False,0.8773351678973995,1.8805578907486051,0.6703189853578806,0.328125
377,10,0.001,0.7783091217279434,2.3842608630657196,0.352141797542572,0.75,1.1304606199264526,0.2999375224819664,0.27032893896102905,0.10193443298339844,1.3576614321664238e-07,3.6140073689239216e-07,10.990126642084832,0.9971787725385359,50.334560507914325,False,0.8678985311998986,1.9346834912430495,0.6424941960722208,0.375
378,10,0.001,2.3725214302539825,1.394168496131897,2.364647328853607,0.0,4.737316697835922,0.3853393232455821,0.37488212436437607,0.14303175608317056,2.0033783698636398e-07,6.663652811766951e-07,26.990751851683473,0.9971787725385359,50.348847518979085,False,0.9840126458439045,1.8083968076389283,0.7769740074872971,0.328125
379,10,0.001,1.4519561231136322,1.7757190763950348,1.062531441450119,0.0,2.5145225524902344,0.3375963203044737,0.2980221640318632,0.13436047236124674,1.5977356326857262e-07,4.914875262329588e-07,14.79817567267621,0.9971787725385359,50.36408723195364,False,1.0122665033559315,1.7894228629302233,0.8137958887964487,0.296875
380,10,0.001,1.2786822468042374,4.375313758850098,0.17629945278167725,0.75,1.4549819231033325,0.33665582893662216,0.34588248282670975,0.12074995040893553,1.6225709487116546e-07,2.57506741263569e-07,11.622471845455628,0.9971787725385359,50.38033879121303,False,1.040508722391678,1.9872226708102971,0.7621530871838331,0.34375
381,10,0.001,1.28565364331007,2.3728107810020447,0.8190405368804932,0.5,2.104694291949272,0.2166427754291076,0.1393503751605749,0.1075596809387207,1.5315082180222817e-07,3.3696724699439073e-07,7.439904109276689,0.9971787725385359,50.396944433098554,False,1.086217174801277,2.003061714814976,0.7784847524017096,0.34375
382,10,0.001,1.165763258934021,2.1055594086647034,0.5105883479118347,0.25,1.6763517409563065,0.19840900671698802,0.18127574771642685,0.08814072608947754,1.2334849941453285e-07,5.478340767695045e-07,23.334999938484245,0.9971787725385359,50.41347099098457,False,1.098271478927927,2.07904607639648,0.7185603268444538,0.359375
383,10,0.001,0.7475180774927139,2.469231992959976,0.19798544049263,0.5,0.9455036148428917,0.23055408697273014,0.18802084773778915,0.10610008239746094,1.1300047475515385e-07,1.5247832152454066e-07,8.13830024878522,0.9971787725385359,50.42975866483793,False,1.10656026439392,2.1097346062306315,0.7115049194544554,0.359375
384,10,0.001,1.1348516643047333,1.0352626144886017,1.4858834445476532,0.0,2.620735242962837,0.2707897974042307,0.264935702085495,0.11017894744873047,1.1258655518986416e-07,4.882930966232379e-07,17.582734173220977,0.9971787725385359,50.445923156769496,False,1.1269141106458846,2.069384908536449,0.7685902379453182,0.34375
385,10,0.001,0.358265183866024,1.72001551091671,0.5524440258741379,0.25,0.9107093214988708,0.27506958930043807,0.2624611221253872,0.10148509343465167,1.3907749973895989e-07,3.626432203418517e-07,14.911840100296278,0.9971787725385359,50.46185391782639,False,1.1060019923897926,2.115988854551688,0.733838994987309,0.34375
386,10,0.001,1.5330101177096367,2.653353601694107,0.6414712965488434,0.5,2.174481511116028,0.2253445734094548,0.2087423810735345,0.12851762771606445,1.063777332888094e-07,3.8803011648269603e-07,12.042445752360361,0.9971787725385359,50.47704115801694,False,1.1618972646538168,2.209994714939967,0.7184487292543054,0.359375
387,10,0.001,1.6243905797600746,1.9099176079034805,1.3162140399217606,0.25,2.9406049102544785,0.30431317791516427,0.28703213669359684,0.1033787727355957,2.466969988290657e-07,3.449104042374529e-07,19.284836000826974,0.9971787725385359,50.492266623680095,False,1.2113559178542346,2.2119330188725144,0.7703060749918222,0.34375
388,10,0.001,0.5106079913675785,2.755532443523407,0.02810928225517273,0.75,0.5387173779308796,0.2606961329329668,0.1963436510413885,0.1128387451171875,1.0720557952481613e-07,3.005987423421175e-07,7.443013471930431,0.9971787725385359,50.50752231636906,False,1.1451045460999012,2.186060747364536,0.7460994943976402,0.359375
389,10,0.001,0.803836777806282,2.206605911254883,0.33456331491470337,0.5,1.1384002715349197,0.29827106664707337,0.26689498499035835,0.12797943751017252,1.5480651427424164e-07,3.109908561782504e-07,11.119974869690243,0.9971787725385359,50.52261821464979,False,1.1243433514609933,2.1888648609165102,0.7386441770941019,0.359375
390,10,0.001,1.0976828336715698,1.7506528496742249,0.9305357933044434,0.25,2.028218775987625,0.23828418031327314,0.2115071564912796,0.09984326362609863,1.5811788500741386e-07,4.809754159396107e-07,17.667966327391156,0.9971787725385359,50.537536465658405,False,1.1388364844024181,2.135097539285198,0.783138744533062,0.359375
391,10,0.001,1.3668245822191238,1.7997262924909592,0.9533926248550415,0.0,2.3202173709869385,0.2087205013171232,0.17479974031448364,0.11072103182474771,1.5480651427424164e-07,4.2068828065566777e-07,16.004334266678654,0.9971787725385359,50.552448626971476,False,1.1760980756953359,2.1706249336712062,0.7845376878976822,0.34375
392,10,0.001,0.7151703657582402,2.5991311967372894,0.38549068570137024,0.75,1.1006611650809646,0.23828378358114227,0.1889697853475809,0.11850349108378092,2.0447704685011558e-07,5.725062806050119e-07,20.412047760924267,0.9971787725385359,50.567089400324335,False,1.1390652498812415,2.206703900359571,0.7569586783647537,0.375
393,10,0.001,0.889158682897687,2.9811512231826782,0.7774925231933594,0.5,1.6666513290256262,0.24664233516314615,0.19107729755342007,0.09651883443196614,1.212789015880844e-07,5.154223572390038e-07,8.436529925037814,0.9971787725385359,50.58159956269763,False,1.1459933474543504,2.244009547866881,0.7835430987179279,0.359375
394,10,0.001,0.380043129902333,2.0075167566537857,0.3370216488838196,0.5,0.7170648952014744,0.21336557460771127,0.14860159158706665,0.10560448964436848,1.0679165285409908e-07,2.807286136885523e-07,8.897794242686592,0.9971787725385359,50.59545031719591,False,1.0214634536823723,2.282343814149499,0.6568164937198162,0.390625
