arm,optimizer_step,learning_rate,loss_mean,loss_F2,loss_F3,loss_F5,loss_F6,gradient_norm_before_clip,gradient_clipped,update_weight_ratio,state_gradient_nonzero_fraction,image_saturation_fraction_mean
source-anchored,19,2.999949143090342e-05,20.478047490119934,11.229869842529297,13.541669845581055,34.406267166137695,22.73438310623169,3.425008535385132,False,0.0012479592591779609,1.0,0.0
source-anchored,20,2.9998855731656623e-05,21.126649737358093,13.397198677062988,13.151044368743896,33.18752098083496,24.770834922790527,2.949857473373413,False,0.0010570542553436607,1.0,0.0
source-anchored,21,2.999796577534217e-05,21.141236186027527,13.454659938812256,12.531266212463379,35.50088691711426,23.078131675720215,3.4022908210754395,False,0.0011915398423276579,1.0,0.0
source-anchored,22,2.99968215845904e-05,20.950289368629456,12.28028154373169,12.619807243347168,33.218772888183594,25.68229579925537,2.5521914958953857,False,0.001094160099531296,1.0,0.0
source-anchored,23,2.9995423188496514e-05,20.334908723831177,13.183340072631836,12.453140258789062,33.02086067199707,22.68229389190674,42.59128952026367,True,0.0012821756193180458,1.0,0.0
source-anchored,24,2.9993770622619783e-05,22.04816573858261,11.868743181228638,14.296878337860107,36.68849182128906,25.338549613952637,9.383380889892578,False,0.00147889647735187,1.0,0.0
source-anchored,25,2.9991863928982672e-05,22.11515700817108,13.230901718139648,14.442715167999268,35.62555122375488,25.161459922790527,2.2120702266693115,False,0.0014216883136608282,1.0,0.0
source-anchored,26,2.998970315606976e-05,20.762508988380432,13.752489566802979,12.500012397766113,35.37565803527832,21.421875953674316,1.728760838508606,False,0.0012902289399734925,1.0,0.0
source-anchored,27,2.998728835882651e-05,22.715192079544067,13.391986846923828,14.838546752929688,36.79168701171875,25.838547706604004,3.1082534790039062,False,0.0012413852191866554,1.0,0.0
source-anchored,28,2.9984619598657892e-05,19.82946079969406,11.265712022781372,12.458347797393799,33.40627479553223,22.187508583068848,2.4649581909179688,False,0.001237229513828955,1.0,0.0
source-anchored,29,2.9981696943426767e-05,20.761593282222748,11.759875535964966,12.187510967254639,33.48960494995117,25.609381675720215,3.400721311569214,False,0.001333174270053817,1.0,0.0
source-anchored,30,2.997852046745222e-05,20.929153084754944,13.772780418395996,13.166681289672852,35.20944023132324,21.567710399627686,1.98659348487854,False,0.001353577480984694,1.0,0.0
source-anchored,31,2.9975090251507633e-05,21.458832025527954,13.547926902770996,12.473974227905273,35.303009033203125,24.510417938232422,3.7124404907226562,False,0.001456259774943994,1.0,0.0
source-anchored,32,2.9971406382818667e-05,22.73078143596649,13.417883396148682,14.901049137115479,36.88543701171875,25.718756198883057,5.179296016693115,False,0.0012317886603340144,1.0,0.0
source-anchored,33,2.9967468955060995e-05,21.145591497421265,11.295877933502197,13.609378337860107,36.65626907348633,23.020840644836426,2.742924690246582,False,0.0012326373433994772,1.0,0.0
source-anchored,34,2.996327806835797e-05,21.230379223823547,11.280857563018799,13.78125286102295,36.78127479553223,23.078131675720215,2.3175277709960938,False,0.0012325446432203302,1.0,0.0
source-anchored,35,2.9958833829278017e-05,21.716678142547607,13.652090072631836,13.156264305114746,35.37606430053711,24.68229389190674,2.8800911903381348,False,0.0010693411940256312,1.0,0.0
source-anchored,36,2.995413635083201e-05,21.366933703422546,12.394784927368164,12.458345890045166,37.8125114440918,22.80209255218506,2.52811861038208,False,0.0011385060949549663,1.0,0.0
source-anchored,37,2.9949185752470325e-05,20.808781445026398,12.209033727645874,12.62501573562622,33.29169464111328,25.109381675720215,4.966862201690674,False,0.0013154217573940951,1.0,0.0
source-anchored,38,2.9943982160079822e-05,20.568088948726654,11.215038061141968,15.63542366027832,34.041683197021484,21.380210876464844,4.411844253540039,False,0.0014512433547760805,1.0,0.0
source-anchored,39,2.993852570598065e-05,21.003106117248535,13.735200881958008,12.11460018157959,35.355323791503906,22.807299613952637,2.5472397804260254,False,0.0014529289440035804,1.0,0.0
source-anchored,40,2.9932816528922903e-05,21.845544457435608,13.830068588256836,13.645835876464844,36.54168891906738,23.36458444595337,2.1520726680755615,False,0.0014776656301871132,1.0,0.0
source-anchored,41,2.992685477408305e-05,20.993707537651062,13.141449928283691,12.20314073562622,33.04169464111328,25.588544845581055,5.71959114074707,False,0.0015266314603888593,1.0,0.0
source-anchored,42,2.9920640593060258e-05,20.673643946647644,12.897193908691406,12.22396993637085,35.60465621948242,21.9687557220459,4.685774803161621,False,0.0016244141754188867,1.0,0.0
source-anchored,43,2.9914174143872566e-05,21.40184497833252,13.570883750915527,12.36459732055664,36.593767166137695,23.078131675720215,4.580168724060059,False,0.0017408685691524346,1.0,0.0
source-anchored,44,2.9907455590952825e-05,21.819504857063293,13.585275650024414,14.979172229766846,33.23960876464844,25.473962783813477,1.7616573572158813,False,0.001596237955762273,1.0,0.0
source-anchored,45,2.990048510514454e-05,21.062947988510132,13.235225677490234,11.958348274230957,36.63633155822754,22.421886444091797,4.217507362365723,False,0.0016836387809601038,1.0,0.0
source-anchored,46,2.9893262863697524e-05,22.434179306030273,13.496317863464355,15.364590644836426,35.46955490112305,25.406253814697266,2.3837194442749023,False,0.0016890296766420786,1.0,0.0
source-anchored,47,2.9885789050263383e-05,20.991326570510864,13.267351627349854,14.406260013580322,32.93752670288086,23.354167938232422,4.2415385246276855,False,0.001805265657823862,1.0,0.0
source-anchored,48,2.987806385489085e-05,20.397326350212097,13.104897499084473,12.776056289672852,34.354183197021484,21.35416841506958,4.804726600646973,False,0.0015837790328367576,1.0,0.0
source-anchored,49,2.9870087474020964e-05,20.153886437416077,13.537389755249023,11.625015258789062,34.01043128967285,21.44270944595337,21.093067169189453,True,0.001465100827623375,1.0,0.0
source-anchored,50,2.9861860110482048e-05,21.32326912879944,12.8915696144104,14.744801044464111,35.46920204162598,22.187503814697266,3.3917200565338135,False,0.0014308776123535267,1.0,0.0
source-anchored,51,2.9853381973484574e-05,21.54857909679413,14.115633964538574,11.92711353302002,39.188026428222656,20.963542461395264,4.447010517120361,False,0.0014370763002324411,1.0,0.0
source-anchored,52,2.9844653278615835e-05,20.13951927423477,11.719482660293579,11.921900272369385,34.489601135253906,22.427093029022217,3.4881770610809326,False,0.0013816496333485936,1.0,0.0
source-anchored,53,2.9835674247834466e-05,20.79576724767685,11.922608613967896,12.64585256576538,36.54168701171875,22.07292079925537,7.660531044006348,False,0.0011221408321774964,1.0,0.0
source-anchored,54,2.9826445109464805e-05,21.543643474578857,13.14688777923584,12.052103042602539,37.928701400756836,23.046881675720215,2.211801767349243,False,0.0010429956500252195,1.0,0.0
source-anchored,55,2.9816966098191057e-05,22.068166375160217,13.365661144256592,13.947926044464111,35.52157402038574,25.437504291534424,4.877438068389893,False,0.001171139217855946,1.0,0.0
source-anchored,56,2.9807237455051384e-05,22.22814404964447,13.376081466674805,14.906263828277588,36.72918701171875,23.90104389190674,3.5538887977600098,False,0.001193594527166931,1.0,0.0
source-anchored,57,2.9797259427431705e-05,20.711418867111206,13.042491436004639,12.015640258789062,36.11566162109375,21.671882152557373,6.0774760246276855,False,0.0009008745511700446,1.0,0.0
source-anchored,58,2.978703226905946e-05,20.8874409198761,13.814698219299316,11.427101135253906,35.64649772644043,22.661466598510742,6.304810523986816,False,0.0011194876039305795,1.0,0.0
source-anchored,59,2.9776556239997145e-05,20.86129629611969,13.834859848022461,11.531266689300537,35.532175064086914,22.546883583068848,2.6361637115478516,False,0.00109159989721416,1.0,0.0
source-anchored,60,2.9765831606635676e-05,20.676491498947144,12.763232231140137,13.750003814697266,33.35418891906738,22.83854103088379,2.3099441528320312,False,0.0010227519212827473,1.0,0.0
source-anchored,61,2.975485864168765e-05,21.642423629760742,13.537821769714355,12.645838737487793,35.55269241333008,24.833341598510742,3.3564364910125732,False,0.0009319017492059156,1.0,0.0
source-anchored,62,2.974363762418038e-05,21.68546199798584,11.939740180969238,14.630213737487793,37.947927474975586,22.223966598510742,6.978060722351074,False,0.0010982982914868142,1.0,0.0
source-anchored,63,2.973216883944881e-05,20.537056922912598,13.69392204284668,11.817732810974121,35.07406997680664,21.56250286102295,5.1371660232543945,False,0.0012611365746463205,1.0,0.0
source-anchored,64,2.972045257912828e-05,21.257189750671387,13.24674129486084,12.500020027160645,35.55282783508301,23.729169845581055,5.891922473907471,False,0.001430785961985895,1.0,0.0
source-anchored,65,2.9708489141147082e-05,19.40270495414734,11.22535228729248,11.843772411346436,33.218772888183594,21.322922229766846,7.630321025848389,False,0.0014800025710788776,1.0,0.0
source-anchored,66,2.9696278829718878e-05,20.521395325660706,13.90845537185669,11.552098274230957,32.90627479553223,23.71875286102295,5.062041282653809,False,0.001560245475516737,1.0,0.0
source-anchored,67,2.9683821955335006e-05,21.18290114402771,13.194239616394043,13.755212306976318,36.41756248474121,21.364590167999268,6.677371501922607,False,0.0016828674494122247,1.0,0.0
source-anchored,68,2.9671118834756543e-05,22.34138250350952,13.865513801574707,13.734378814697266,37.989593505859375,23.77604389190674,5.050934314727783,False,0.0017786462564260666,1.0,0.0
source-anchored,69,2.9658169791006273e-05,20.72184157371521,12.725170135498047,13.973968029022217,35.36530876159668,20.822919368743896,3.5654985904693604,False,0.0017575452695521455,1.0,0.0
source-anchored,70,2.964497515336046e-05,21.740022659301758,13.527763366699219,13.630212306976318,36.406272888183594,23.3958420753479,4.776544570922852,False,0.001811247097011263,1.0,0.0
source-anchored,71,2.9631535257340486e-05,21.52691423892975,13.455330848693848,13.114585876464844,34.76168632507324,24.77605390548706,5.250612258911133,False,0.0018527552575254022,1.0,0.0
source-anchored,72,2.9617850444704315e-05,21.47283113002777,13.380886554718018,13.463547706604004,37.697927474975586,21.348962783813477,5.09262752532959,False,0.001841996653888821,1.0,0.0
source-anchored,73,2.9603921063437794e-05,20.733701467514038,13.600299835205078,11.39585018157959,35.87614631652832,22.062509536743164,17.45633316040039,True,0.0016240237245600468,1.0,0.0
source-anchored,74,2.9589747467745818e-05,21.129496812820435,13.735909461975098,11.687521934509277,35.30288505554199,23.79167079925537,4.198040962219238,False,0.0016393822659286315,1.0,0.0
source-anchored,75,2.9575330018043316e-05,20.902859330177307,13.350041389465332,13.90105390548706,35.08429718017578,21.276044845581055,2.588376045227051,False,0.001602407624503719,1.0,0.0
source-anchored,76,2.9560669080946092e-05,19.94575607776642,13.26735258102417,11.666687488555908,33.9375114440918,20.9114727973938,2.999523401260376,False,0.0014700629841541367,1.0,0.0
source-anchored,77,2.9545765029261487e-05,19.823965430259705,11.030192375183105,14.276055335998535,32.572943687438965,21.416670322418213,5.091314792633057,False,0.0015287435397383952,1.0,0.0
source-anchored,78,2.9530618241978923e-05,21.5201176404953,13.006546020507812,12.885423183441162,34.88641357421875,25.302087783813477,2.8835346698760986,False,0.0015101664512257482,1.0,0.0
source-anchored,79,2.9515229104260233e-05,21.72586500644684,12.585072994232178,14.19793176651001,34.979820251464844,25.140635013580322,6.022322654724121,False,0.0014185031357280703,1.0,0.0
source-anchored,80,2.9499598007429908e-05,20.480862617492676,13.376542091369629,12.833340644836426,33.80209541320801,21.91147232055664,9.53736686706543,False,0.0016057334061227052,1.0,0.0
source-anchored,81,2.948372534896511e-05,20.503949761390686,11.191648483276367,13.43750524520874,36.209550857543945,21.17709445953369,4.530099868774414,False,0.0013833947076951456,1.0,0.0
source-anchored,82,2.9467611532485588e-05,21.15306794643402,13.152588367462158,11.770857810974121,34.9596471786499,24.729178428649902,2.634988784790039,False,0.0013224949930915385,1.0,0.0
source-anchored,83,2.945125696774339e-05,21.446960866451263,12.240936994552612,12.609382629394531,36.072936058044434,24.864587783813477,10.254290580749512,True,0.001034715748451244,1.0,0.0
source-anchored,84,2.9434662070612482e-05,19.196632742881775,11.656269550323486,11.531275749206543,32.406270027160645,21.192715644836426,3.7474875450134277,False,0.0010121475789033627,1.0,0.0
source-anchored,85,2.9417827263078142e-05,20.348138332366943,14.162643909454346,11.55211353302002,34.52153778076172,21.15625810623169,7.875197410583496,False,0.0010181843847219122,1.0,0.0
source-anchored,86,2.940075297322622e-05,21.443223118782043,13.730709075927734,12.229174137115479,38.52133750915527,21.291671752929688,14.855932235717773,True,0.0007911917891851134,1.0,0.0
source-anchored,87,2.938343963523229e-05,20.483811140060425,13.912993907928467,11.43233346939087,35.72011184692383,20.869805335998535,13.709823608398438,True,0.0008394627500183744,1.0,0.0
source-anchored,88,2.9365887689350595e-05,20.827216148376465,13.746301651000977,11.505229473114014,36.38544273376465,21.67189073562622,5.395394802093506,False,0.0007610935008023819,1.0,0.0
source-anchored,89,2.9348097581902822e-05,20.299983024597168,13.761370658874512,11.302102088928223,34.88645553588867,21.250003814697266,3.222623586654663,False,0.0007720519580291915,1.0,0.0
source-anchored,90,2.933006976526679e-05,20.66952347755432,13.896781921386719,13.760443210601807,32.25003528594971,22.770833492279053,5.774349212646484,False,0.000838909431267213,1.0,0.0
source-anchored,91,2.9311804697864947e-05,21.017513632774353,13.66771125793457,12.60938024520874,34.36587619781494,23.42708683013916,6.321940898895264,False,0.0008997264524503378,1.0,0.0
source-anchored,92,2.9293302844152674e-05,20.70784842967987,12.762374877929688,12.005245208740234,34.647104263305664,23.416669368743896,4.453211307525635,False,0.0009208934775910867,1.0,0.0
source-anchored,93,2.9274564674606523e-05,20.6719092130661,12.145932674407959,11.562520027160645,34.07292938232422,24.906254768371582,3.5694072246551514,False,0.0008181355038500666,1.0,0.0
source-anchored,94,2.9255590665712213e-05,20.38446307182312,13.683625221252441,11.458365440368652,32.968772888183594,23.427088737487793,3.3619964122772217,False,0.0007549473367604501,1.0,0.0
source-anchored,95,2.923638129995254e-05,21.40290868282318,13.850497245788574,12.020854949951172,35.03194046020508,24.7083420753479,3.2076873779296875,False,0.0006899167697537314,1.0,0.0
source-anchored,96,2.9216937065795103e-05,20.03616774082184,11.175880908966064,13.963565826416016,34.072927474975586,20.932296752929688,5.752913475036621,False,0.0007250600560375474,1.0,0.0
source-anchored,97,2.919725845767987e-05,21.641266107559204,13.501954078674316,13.588561058044434,38.59433174133301,20.88021755218506,4.48039436340332,False,0.0007275384291788701,1.0,0.0
source-anchored,98,2.9177345976006628e-05,21.070709824562073,13.595273494720459,14.505231857299805,32.562533378601074,23.619800567626953,7.763625144958496,False,0.0008130947117185078,1.0,0.0
source-anchored,99,2.9157200127122236e-05,20.221980810165405,13.902398109436035,11.031274795532227,34.61570453643799,21.33854579925537,2.8455331325531006,False,0.0008134665586024769,1.0,0.0
source-anchored,100,2.913682142330775e-05,21.64618408679962,11.678441524505615,14.552101135253906,36.36460876464844,23.989584922790527,2.9230358600616455,False,0.0007481167967237545,1.0,0.0
source-anchored,101,2.911621038276542e-05,21.788469314575195,13.251729011535645,14.677097797393799,34.94900703430176,24.27604341506958,5.824230194091797,False,0.0007874190005829033,1.0,0.0
source-anchored,102,2.909536752960549e-05,20.540670037269592,13.615766048431396,11.020857810974121,34.02084541320801,23.505210876464844,5.8609161376953125,False,0.000798853412623899,1.0,0.0
source-anchored,103,2.9074293393832876e-05,21.25318956375122,13.241114616394043,11.958356857299805,35.00078201293945,24.812504768371582,3.6130998134613037,False,0.0007816022718449048,1.0,0.0
source-anchored,104,2.90529885113337e-05,21.802355408668518,13.219797134399414,14.036476612091064,36.58335494995117,23.369792938232422,7.662921905517578,False,0.0007769547652194396,1.0,0.0
source-anchored,105,2.9031453423861642e-05,20.081132888793945,12.568783283233643,11.666685104370117,35.13592338562012,20.953139781951904,5.546751499176025,False,0.0008292417219200454,1.0,0.0
source-anchored,106,2.9009688679024187e-05,20.054534792900085,12.124346733093262,12.5833420753479,33.84377098083496,21.66667938232422,4.870228290557861,False,0.0008438633456539249,1.0,0.0
source-anchored,107,2.8987694830268685e-05,19.984882593154907,12.68945837020874,11.307342529296875,32.67710208892822,23.26562738418579,8.496191024780273,False,0.0009894624221002545,1.0,0.0
source-anchored,108,2.8965472436868284e-05,19.644928216934204,13.465071201324463,11.43752908706665,32.708356857299805,20.9687557220459,4.304636001586914,False,0.0008982455051202681,1.0,0.0
source-anchored,109,2.894302206390769e-05,21.75103509426117,13.825737953186035,13.145843982696533,35.90755653381348,24.125001907348633,8.303772926330566,False,0.0009601852477860397,1.0,0.0
source-anchored,110,2.8920344282268846e-05,20.73152130842209,11.592729806900024,13.34375810623169,33.91667938232422,24.072917938232422,4.78752326965332,False,0.001007390202519288,1.0,0.0
source-anchored,111,2.8897439668616345e-05,21.367846250534058,13.475497245788574,14.09898853302002,36.31354904174805,21.58335018157959,4.920924663543701,False,0.0010758206092252155,1.0,0.0
source-anchored,112,2.8874308805382837e-05,21.65790092945099,13.282602787017822,14.453143119812012,36.385440826416016,22.510416984558105,2.413952589035034,False,0.0010395932419025285,1.0,0.0
source-anchored,113,2.8850952280754167e-05,21.93148374557495,13.646880149841309,13.937524795532227,35.28213882446289,24.85939121246338,3.4745724201202393,False,0.0009669245915842151,1.0,0.0
source-anchored,114,2.8827370688654434e-05,20.14004099369049,12.169485569000244,11.427103996276855,35.92710304260254,21.036471366882324,3.9311721324920654,False,0.0009593163857178056,1.0,0.0
source-anchored,115,2.880356462873091e-05,21.43429970741272,13.011754035949707,13.812530517578125,35.678537368774414,23.234376907348633,2.9926774501800537,False,0.0009183058934586925,1.0,0.0
source-anchored,116,2.8779534706338766e-05,20.410548329353333,13.397368431091309,13.838562488555908,33.822927474975586,20.583334922790527,5.188546180725098,False,0.0009853750197335843,1.0,0.0
source-anchored,117,2.875528153252567e-05,19.426183938980103,12.69423770904541,11.14586067199707,32.43753623962402,21.427101135253906,3.065127372741699,False,0.0009521733266349169,1.0,0.0
source-anchored,118,2.8730805724016292e-05,21.409128785133362,13.141672134399414,13.890649318695068,36.26044273376465,22.343750953674316,3.1410202980041504,False,0.0008457374999328019,1.0,0.0
source-anchored,119,2.8706107903196563e-05,19.649430334568024,11.60736346244812,10.791706562042236,34.771549224853516,21.427102088928223,4.475736141204834,False,0.0008142394849795299,1.0,0.0
source-anchored,120,2.868118869809791e-05,21.51523268222809,12.616801738739014,13.817743301391602,34.970123291015625,24.656262397766113,2.5939955711364746,False,0.000787051098799702,1.0,0.0
source-anchored,121,2.8656048742381237e-05,21.358793258666992,13.356130123138428,12.286465167999268,38.375898361206055,21.41667938232422,4.633306980133057,False,0.000763779424040149,1.0,0.0
source-anchored,122,2.863068867532084e-05,20.187999963760376,12.512380599975586,13.828149795532227,33.958343505859375,20.453125953674316,7.483933448791504,False,0.0006563144502120643,1.0,0.0
source-anchored,123,2.8605109141788138e-05,19.910550475120544,13.80880069732666,11.260461330413818,33.739601135253906,20.833338737487793,45.730072021484375,True,0.0006894990949249314,1.0,0.0
source-anchored,124,2.857931079223527e-05,21.38861584663391,13.871518611907959,13.046885967254639,38.3964729309082,20.239585876464844,3.0923378467559814,False,0.0006548728075186735,1.0,0.0
source-anchored,125,2.8553294282678578e-05,19.55177342891693,11.102116107940674,11.166730403900146,34.906986236572266,21.03126096725464,7.937537670135498,False,0.0007527283455387376,1.0,0.0
source-anchored,126,2.8527060274681913e-05,19.558908462524414,13.141808032989502,11.364610195159912,32.45836639404297,21.270849227905273,5.471843242645264,False,0.0007227159689189703,1.0,0.0
source-anchored,127,2.8500609435339794e-05,20.50598108768463,13.381743907928467,13.312536239624023,34.36609745025635,20.963546752929688,6.702663898468018,False,0.0007003436839723811,1.0,0.0
source-anchored,128,2.847394243726047e-05,20.404398679733276,12.585069179534912,12.671882629394531,34.57417297363281,21.78646993637085,7.390760898590088,False,0.0007187245759775642,1.0,0.0
