arm,optimizer_step,learning_rate,loss_mean,loss_F2,loss_F3,loss_F5,loss_F6,gradient_norm_before_clip,gradient_clipped,update_weight_ratio,raw_vs_applied_cosine,raw_vs_unit_balanced_cosine,norm_match_relative_error,micro_gradient_max_min_ratio,negative_pairwise_cosine_fraction,state_gradient_nonzero_fraction
raw-mean-control,113,2.8850952280754167e-05,21.93148374557495,13.646880149841309,13.937524795532227,35.28213882446289,24.85939121246338,3.4745724201202393,False,0.0009669245915842151,1.0,0.7742100358009338,0.0,16.382206071330277,0.4642857142857143,1.0
raw-mean-control,114,2.8827370688654434e-05,20.14004099369049,12.169485569000244,11.427103996276855,35.92710304260254,21.036471366882324,3.9311721324920654,False,0.0009593163857178056,0.9999999403953552,0.9614204168319702,0.0,3.983921113421011,0.39285714285714285,1.0
raw-mean-control,115,2.880356462873091e-05,21.43429970741272,13.011754035949707,13.812530517578125,35.678537368774414,23.234376907348633,2.9926774501800537,False,0.0009183058934586925,1.0000001192092896,0.6866228580474854,0.0,8.250261995644362,0.5,1.0
raw-mean-control,116,2.8779534706338766e-05,20.410548329353333,13.397368431091309,13.838562488555908,33.822927474975586,20.583334922790527,5.188546180725098,False,0.0009853750197335843,0.9999998807907104,0.9515954852104187,0.0,8.306667605801175,0.42857142857142855,1.0
raw-mean-control,117,2.875528153252567e-05,19.426183938980103,12.69423770904541,11.14586067199707,32.43753623962402,21.427101135253906,3.065127372741699,False,0.0009521733266349169,0.9999997615814209,0.9474554657936096,0.0,4.312312597651032,0.5357142857142857,1.0
raw-mean-control,118,2.8730805724016292e-05,21.409128785133362,13.141672134399414,13.890649318695068,36.26044273376465,22.343750953674316,3.1410202980041504,False,0.0008457374999328019,1.0,0.5493640303611755,0.0,10.591055490001033,0.5357142857142857,1.0
raw-mean-control,119,2.8706107903196563e-05,19.649430334568024,11.60736346244812,10.791706562042236,34.771549224853516,21.427102088928223,4.475736141204834,False,0.0008142394849795299,0.9999999403953552,0.6664631366729736,0.0,8.820333530480633,0.5714285714285714,1.0
raw-mean-control,120,2.868118869809791e-05,21.51523268222809,12.616801738739014,13.817743301391602,34.970123291015625,24.656262397766113,2.5939955711364746,False,0.000787051098799702,0.9999998807907104,0.8394203782081604,0.0,7.142208027749704,0.5357142857142857,1.0
raw-mean-control,121,2.8656048742381237e-05,21.358793258666992,13.356130123138428,12.286465167999268,38.375898361206055,21.41667938232422,4.633306980133057,False,0.000763779424040149,1.0000001192092896,0.67002272605896,0.0,11.919660197228662,0.42857142857142855,1.0
raw-mean-control,122,2.863068867532084e-05,20.187999963760376,12.512380599975586,13.828149795532227,33.958343505859375,20.453125953674316,7.483933448791504,False,0.0006563144502120643,1.0000001192092896,0.7357231974601746,0.0,18.702164296149043,0.6071428571428571,1.0
raw-mean-control,123,2.8605109141788138e-05,19.910550475120544,13.80880069732666,11.260461330413818,33.739601135253906,20.833338737487793,45.730072021484375,True,0.0006894990949249314,1.0,0.42273885011672974,0.0,182.35948725576375,0.5714285714285714,1.0
raw-mean-control,124,2.857931079223527e-05,21.38861584663391,13.871518611907959,13.046885967254639,38.3964729309082,20.239585876464844,3.0923378467559814,False,0.0006548728075186735,0.9999999403953552,0.8954246044158936,0.0,6.469821510340924,0.5714285714285714,1.0
raw-mean-control,125,2.8553294282678578e-05,19.55177342891693,11.102116107940674,11.166730403900146,34.906986236572266,21.03126096725464,7.937537670135498,False,0.0007527283455387376,0.9999998807907104,0.8602120876312256,0.0,15.172481445774318,0.5,1.0
raw-mean-control,126,2.8527060274681913e-05,19.558908462524414,13.141808032989502,11.364610195159912,32.45836639404297,21.270849227905273,5.471843242645264,False,0.0007227159689189703,1.0,0.9532609581947327,0.0,9.709033543647832,0.39285714285714285,1.0
raw-mean-control,127,2.8500609435339794e-05,20.50598108768463,13.381743907928467,13.312536239624023,34.36609745025635,20.963546752929688,6.702663898468018,False,0.0007003436839723811,0.9999999403953552,0.6729719638824463,0.0,9.999175938337212,0.5357142857142857,1.0
raw-mean-control,128,2.847394243726047e-05,20.404398679733276,12.585069179534912,12.671882629394531,34.57417297363281,21.78646993637085,7.390760898590088,False,0.0007187245759775642,0.9999999403953552,0.9548580646514893,0.0,7.069665488697413,0.42857142857142855,1.0
unit-balanced-norm-matched,1,1e-05,21.024068474769592,13.835819244384766,12.473971843719482,33.26043891906738,24.52604389190674,3.175675868988037,False,0.00036225368051817137,0.8967180848121643,0.8967180848121643,7.507648991378346e-08,17.227585199020123,0.42857142857142855,1.0
unit-balanced-norm-matched,2,1.1333333333333334e-05,21.307676792144775,13.892140865325928,13.145836353302002,34.26043510437012,23.932294845581055,2.4450972080230713,False,0.0005596929073253458,0.8797481656074524,0.8797481656074524,0.0,16.421404396471043,0.39285714285714285,1.0
unit-balanced-norm-matched,3,1.2666666666666667e-05,21.60038584470749,11.729224443435669,13.166680812835693,39.646257400512695,21.8593807220459,1.4357062578201294,False,0.0005205196613709835,0.8332263231277466,0.8332263231277466,0.0,10.699158065770044,0.5357142857142857,1.0
unit-balanced-norm-matched,4,1.4000000000000001e-05,22.678938150405884,13.449653625488281,14.895841598510742,39.59420967102051,22.776047706604004,2.166717052459717,False,0.0005540557993009485,0.9353721737861633,0.9353721737861633,0.0,4.432976020060889,0.5714285714285714,1.0
unit-balanced-norm-matched,5,1.5333333333333334e-05,21.577604293823242,13.507156372070312,14.40105152130127,35.43865776062012,22.96355152130127,1.9913568496704102,False,0.0006146495065263419,0.633167028427124,0.633167028427124,0.0,15.990892397776172,0.42857142857142855,1.0
unit-balanced-norm-matched,6,1.6666666666666667e-05,21.008443236351013,13.570196628570557,15.078130722045898,33.11460876464844,22.27083683013916,4.9145426750183105,False,0.0006998030417592049,0.626549243927002,0.626549243927002,9.70257343357872e-08,16.252502012560946,0.4642857142857143,1.0
unit-balanced-norm-matched,7,1.8e-05,21.785797119140625,12.725496292114258,14.20833683013916,35.292686462402344,24.91666889190674,3.324230909347534,False,0.000762140928372636,0.9701599478721619,0.9701599478721619,7.172142024725048e-08,9.449158579013838,0.35714285714285715,1.0
unit-balanced-norm-matched,8,1.9333333333333333e-05,21.49797523021698,13.198992252349854,12.375015258789062,35.08455276489258,25.333340644836426,1.860443115234375,False,0.0008256694529161333,0.7806895971298218,0.7806895971298218,1.28151509848351e-07,15.995991069515082,0.5357142857142857,1.0
unit-balanced-norm-matched,9,2.0666666666666666e-05,22.197004795074463,13.241117477416992,13.109389305114746,38.031259536743164,24.40625286102295,1.8455923795700073,False,0.0007998460414307472,0.8760495781898499,0.8760495781898499,1.2918266834027747e-07,12.347606958394852,0.5,1.0
unit-balanced-norm-matched,10,2.2e-05,20.76227831840515,13.23137092590332,12.296889305114746,34.29168128967285,23.229171752929688,3.0610272884368896,False,0.0009340044041749296,0.9279918670654297,0.9279918670654297,7.788841394074097e-08,14.114380745133651,0.5,1.0
unit-balanced-norm-matched,11,2.3333333333333332e-05,20.847102880477905,13.283205032348633,11.92709732055664,35.105186462402344,23.072922706604004,3.5576891899108887,False,0.001066911310251727,0.9398263692855835,0.9398263692855835,0.0,13.5953092418342,0.2857142857142857,1.0
unit-balanced-norm-matched,12,2.4666666666666665e-05,21.977190852165222,13.481653690338135,13.776044845581055,36.84376907348633,23.80729579925537,2.276897668838501,False,0.001025614110966329,0.8945756554603577,0.8945756554603577,0.0,5.459916142727181,0.5357142857142857,1.0
unit-balanced-norm-matched,13,2.6000000000000002e-05,20.845648646354675,12.116941452026367,13.119794845581055,33.250022888183594,24.895835399627686,3.738499164581299,False,0.0011530411104672099,0.9673649668693542,0.9673649668693542,0.0,13.489415569513067,0.4642857142857143,1.0
unit-balanced-norm-matched,14,2.733333333333333e-05,21.624195098876953,12.762377262115479,15.359379768371582,34.427101135253906,23.947922229766846,9.494604110717773,False,0.001233391667304394,0.8861852288246155,0.8861852288246155,0.0,70.0289071253748,0.35714285714285715,1.0
unit-balanced-norm-matched,15,2.8666666666666668e-05,21.614765644073486,11.93820333480835,14.276044368743896,34.541683197021484,25.703131675720215,4.092041492462158,False,0.001358729238882648,0.9710824489593506,0.9710824489593506,0.0,13.505725853238525,0.32142857142857145,1.0
unit-balanced-norm-matched,16,2.9999999999999997e-05,22.794625282287598,13.209287643432617,13.036473751068115,39.25044250488281,25.682297229766846,3.7657322883605957,False,0.001434697319131762,0.966968834400177,0.966968834400177,6.331266955150738e-08,7.8193976575993736,0.25,1.0
unit-balanced-norm-matched,17,2.9999999999999997e-05,21.435451865196228,13.720955848693848,13.432295322418213,34.32292938232422,24.265626907348633,1.6075422763824463,False,0.001454937849150011,0.8431079983711243,0.8431079983711243,0.0,6.855254106167262,0.5357142857142857,1.0
unit-balanced-norm-matched,18,2.9999872856917585e-05,20.408889830112457,11.29178500175476,14.333336353302002,34.10418510437012,21.90625286102295,6.014865875244141,False,0.001537255189077894,0.8976854085922241,0.8976854085922241,7.927644074534612e-08,10.07946941786764,0.42857142857142855,1.0
unit-balanced-norm-matched,19,2.999949143090342e-05,20.57848036289215,11.272225856781006,13.65625286102295,34.562517166137695,22.822925567626953,3.7849903106689453,False,0.0016046873616173717,0.9266128540039062,0.9266128540039062,0.0,13.745927329865927,0.4642857142857143,1.0
unit-balanced-norm-matched,20,2.9998855731656623e-05,21.23468554019928,13.40225887298584,13.526043891906738,33.16668701171875,24.84375238418579,3.196230173110962,False,0.001625994549171748,0.8556612133979797,0.8556612133979797,0.0,10.686211989518647,0.4642857142857143,1.0
unit-balanced-norm-matched,21,2.999796577534217e-05,21.034470558166504,13.397194862365723,12.47397518157959,35.198997497558594,23.06771469116211,5.275786399841309,False,0.001709064242982936,0.9313399791717529,0.9313399791717529,9.038220372126204e-08,10.262860520001508,0.25,1.0
unit-balanced-norm-matched,22,2.99968215845904e-05,20.99873799085617,12.07303500175476,12.593764305114746,33.489606857299805,25.83854579925537,5.052598476409912,False,0.001746717751102079,0.8449807167053223,0.8449807167053223,9.437463921457834e-08,7.075694238894292,0.4642857142857143,1.0
unit-balanced-norm-matched,23,2.9995423188496514e-05,20.2698757648468,13.183629989624023,12.375012874603271,33.260440826416016,22.260419368743896,2.4171736240386963,False,0.0017558834088281892,0.8075087666511536,0.8075087666511536,0.0,7.186842570264255,0.4642857142857143,1.0
unit-balanced-norm-matched,24,2.9993770622619783e-05,22.010587513446808,11.739224195480347,14.255210876464844,36.54269981384277,25.505215167999268,1.9629428386688232,False,0.0017374672033343812,0.653528094291687,0.653528094291687,0.0,13.942681165538788,0.5357142857142857,1.0
unit-balanced-norm-matched,25,2.9991863928982672e-05,22.168477177619934,13.220293045043945,14.640631198883057,36.01089859008789,24.802085876464844,2.89797043800354,False,0.0016015538139579183,0.801680862903595,0.801680862903595,0.0,8.815919069481247,0.4642857142857143,1.0
unit-balanced-norm-matched,26,2.998970315606976e-05,20.857449889183044,13.78345012664795,12.432308197021484,35.740081787109375,21.47395944595337,2.7390267848968506,False,0.0016564979235850516,0.9357454776763916,0.9357454776763916,0.0,8.090131648651708,0.5357142857142857,1.0
unit-balanced-norm-matched,27,2.998728835882651e-05,22.685243487358093,13.41802453994751,14.911465644836426,36.71876907348633,25.69271469116211,4.074808597564697,False,0.001493630682397696,0.7086242437362671,0.7086242437362671,0.0,13.70227776137842,0.42857142857142855,1.0
unit-balanced-norm-matched,28,2.9984619598657892e-05,19.715214252471924,11.261842727661133,12.4010648727417,32.95836067199707,22.239588737487793,3.006441593170166,False,0.0015471654259955657,0.32495415210723877,0.32495415210723877,0.0,9.724451613478216,0.4642857142857143,1.0
unit-balanced-norm-matched,29,2.9981696943426767e-05,20.496297895908356,11.776811838150024,11.906262874603271,33.02086067199707,25.281256198883057,3.6565587520599365,False,0.0016339407590748984,0.9371514916419983,0.9371514916419983,0.0,6.193295633866653,0.6071428571428571,1.0
unit-balanced-norm-matched,30,2.997852046745222e-05,20.9682480096817,13.856370449066162,13.213555335998535,35.3134822845459,21.48958396911621,2.409055471420288,False,0.0015193283956127998,0.7215235829353333,0.7215235829353333,0.0,5.943821759213121,0.5714285714285714,1.0
unit-balanced-norm-matched,31,2.9975090251507633e-05,21.48628520965576,13.709845542907715,12.437515258789062,35.42798614501953,24.36979389190674,2.9482264518737793,False,0.0014124346114524353,0.8003854155540466,0.8003854155540466,8.086848213295639e-08,3.9427109245222667,0.5714285714285714,1.0
unit-balanced-norm-matched,32,2.9971406382818667e-05,22.465238094329834,13.355703353881836,14.744799613952637,36.63544273376465,25.125006675720215,3.317399263381958,False,0.0014806465241853568,0.9613592624664307,0.9613592624664307,7.18691239853797e-08,5.374350899147318,0.4642857142857143,1.0
unit-balanced-norm-matched,33,2.9967468955060995e-05,21.20978832244873,11.391210079193115,13.755211353302002,36.63543510437012,23.057296752929688,3.2155983448028564,False,0.0015424870660879816,0.6682482957839966,0.6682482957839966,0.0,17.67039542258211,0.42857142857142855,1.0
unit-balanced-norm-matched,34,2.996327806835797e-05,21.11737984418869,11.297610521316528,13.541670799255371,36.91668891906738,22.71354913711548,2.1763041019439697,False,0.0015254972268637966,0.7760463356971741,0.7760463356971741,0.0,8.937275831365245,0.5714285714285714,1.0
unit-balanced-norm-matched,35,2.9958833829278017e-05,21.55522060394287,13.573966026306152,13.031267166137695,35.3864803314209,24.22916889190674,3.5345282554626465,False,0.0016421244461870834,0.9232944250106812,0.9232944250106812,0.0,14.29190254479386,0.42857142857142855,1.0
unit-balanced-norm-matched,36,2.995413635083201e-05,21.367377758026123,12.214273452758789,12.307304382324219,37.7812614440918,23.166671752929688,7.734012126922607,False,0.0015393152159148707,0.04252348840236664,0.04252348840236664,1.23309146449202e-07,29.248956437442864,0.39285714285714285,1.0
unit-balanced-norm-matched,37,2.9949185752470325e-05,20.845240890979767,12.266326665878296,12.552102088928223,33.291696548461914,25.270838260650635,5.109668254852295,False,0.0016807993975853854,0.8821823000907898,0.8821823000907898,9.33205794861891e-08,6.396732382387534,0.4642857142857143,1.0
unit-balanced-norm-matched,38,2.9943982160079822e-05,20.631717443466187,11.209136486053467,15.447925567626953,34.37501525878906,21.494792461395264,4.020859241485596,False,0.0016336520098636648,0.9214676022529602,0.9214676022529602,0.0,20.537849834543657,0.4642857142857143,1.0
unit-balanced-norm-matched,39,2.993852570598065e-05,21.148874521255493,13.829053401947021,12.239596843719482,35.56330108642578,22.963546752929688,3.0486361980438232,False,0.0016350853067913355,0.6026369333267212,0.6026369333267212,7.820499514643586e-08,7.180533416929798,0.5714285714285714,1.0
unit-balanced-norm-matched,40,2.9932816528922903e-05,21.83779537677765,13.825116157531738,13.489585399627686,36.88543701171875,23.151042938232422,4.954614639282227,False,0.0016020575618691734,0.9253852367401123,0.9253852367401123,0.0,8.865377936783823,0.39285714285714285,1.0
unit-balanced-norm-matched,41,2.992685477408305e-05,21.018473029136658,13.198845863342285,12.19793176651001,32.88544273376465,25.791671752929688,4.422621250152588,False,0.001688522150046279,0.8998008370399475,0.8998008370399475,1.0781778114754559e-07,8.691880738498009,0.35714285714285715,1.0
unit-balanced-norm-matched,42,2.9920640593060258e-05,20.492661595344543,12.897034645080566,11.781266689300537,35.38608932495117,21.9062557220459,5.359294891357422,False,0.0017860269500308207,0.8021667003631592,0.8021667003631592,0.0,7.8679190589046675,0.4642857142857143,1.0
unit-balanced-norm-matched,43,2.9914174143872566e-05,21.27508819103241,13.475308418273926,12.208347797393799,36.70835494995117,22.708341598510742,3.0495071411132812,False,0.00167863990676349,0.9492578506469727,0.9492578506469727,0.0,5.085578991788056,0.5,1.0
unit-balanced-norm-matched,44,2.9907455590952825e-05,21.66697657108307,13.44390869140625,14.666676044464111,33.15627670288086,25.401044845581055,2.182178258895874,False,0.0015733329172827823,0.6765598058700562,0.6765598058700562,0.0,6.920424113132396,0.5,1.0
unit-balanced-norm-matched,45,2.990048510514454e-05,20.99035394191742,13.241539001464844,11.739599704742432,36.5948486328125,22.385428428649902,3.5745105743408203,False,0.001664077079693524,0.9126715660095215,0.9126715660095215,0.0,4.223842992551477,0.6071428571428571,1.0
unit-balanced-norm-matched,46,2.9893262863697524e-05,22.544936060905457,13.47047233581543,15.3333420753479,35.615509033203125,25.76042079925537,2.99782395362854,False,0.0015759223552154796,0.7777223587036133,0.7777223587036133,0.0,12.888014165762266,0.5714285714285714,1.0
unit-balanced-norm-matched,47,2.9885789050263383e-05,21.03708803653717,13.413942337036133,14.093760967254639,33.437522888183594,23.203125953674316,7.537198066711426,False,0.0017363511949891092,0.9660645127296448,0.9660645127296448,0.0,9.709897784876462,0.32142857142857145,1.0
unit-balanced-norm-matched,48,2.987806385489085e-05,20.300995707511902,13.131031036376953,12.46876573562622,34.44793510437012,21.156250953674316,2.646383762359619,False,0.001714028886843573,0.9447746276855469,0.9447746276855469,0.0,5.14819274499846,0.42857142857142855,1.0
unit-balanced-norm-matched,49,2.9870087474020964e-05,20.187804341316223,13.620976448059082,11.364601612091064,34.37501335144043,21.390625953674316,6.6919755935668945,False,0.0018549916042534748,0.9734907150268555,0.9734907150268555,7.125507051064517e-08,7.648506019946206,0.2857142857142857,1.0
unit-balanced-norm-matched,50,2.9861860110482048e-05,21.228361129760742,12.834866523742676,14.317723274230957,35.59418487548828,22.166669845581055,2.7028093338012695,False,0.0018473424289865163,0.9706004858016968,0.9706004858016968,0.0,4.134497517831463,0.5357142857142857,1.0
unit-balanced-norm-matched,51,2.9853381973484574e-05,21.668360233306885,14.27708911895752,11.812527656555176,39.28173828125,21.302085876464844,5.127810478210449,False,0.0019057643236859297,0.8822364807128906,0.8822364807128906,0.0,11.430744393369954,0.32142857142857145,1.0
unit-balanced-norm-matched,52,2.9844653278615835e-05,19.995597302913666,11.612533807754517,11.58857774734497,34.427101135253906,22.35417652130127,3.785935401916504,False,0.0017933871741127,0.7129074335098267,0.7129074335098267,6.297481824901752e-08,42.55956293764904,0.5714285714285714,1.0
unit-balanced-norm-matched,53,2.9835674247834466e-05,20.61495292186737,11.918092250823975,12.234405040740967,36.63543510437012,21.671879291534424,4.538543701171875,False,0.0018854825925640002,0.9738460183143616,0.9738460183143616,1.0506390146769462e-07,4.336276822112459,0.5714285714285714,1.0
unit-balanced-norm-matched,54,2.9826445109464805e-05,21.27143967151642,13.053014755249023,11.770861625671387,37.88687515258789,22.375007152557373,5.068245887756348,False,0.001964864900084812,0.9389879703521729,0.9389879703521729,9.408326351323382e-08,3.339431588895806,0.42857142857142855,1.0
unit-balanced-norm-matched,55,2.9816966098191057e-05,22.00699758529663,13.490942001342773,13.838554382324219,35.53182411193848,25.166669845581055,5.912214279174805,False,0.0019699986827017065,0.8263925909996033,0.8263925909996033,0.0,9.137872358273611,0.5,1.0
unit-balanced-norm-matched,56,2.9807237455051384e-05,22.221630215644836,13.475027084350586,14.817720890045166,36.84377098083496,23.750001907348633,6.6429219245910645,False,0.0020803502078981695,0.9398626089096069,0.9398626089096069,0.0,9.327242289802872,0.5,1.0
unit-balanced-norm-matched,57,2.9797259427431705e-05,20.57472038269043,13.094799518585205,11.625016689300537,36.125932693481445,21.45313262939453,10.1548433303833,True,0.002246298981124111,0.9767113924026489,0.9767113924026489,9.391323885221681e-08,9.44850301991628,0.32142857142857145,1.0
unit-balanced-norm-matched,58,2.978703226905946e-05,20.852124571800232,13.944426536560059,11.510433673858643,35.531755447387695,22.42188262939453,8.456730842590332,False,0.002352913928211632,0.9585623741149902,0.9585623741149902,0.0,12.556419738630645,0.5357142857142857,1.0
unit-balanced-norm-matched,59,2.9776556239997145e-05,20.60754942893982,13.86157512664795,11.36460018157959,34.907142639160156,22.296879768371582,3.701068639755249,False,0.002235682519338261,0.7667933702468872,0.7667933702468872,6.441884825569844e-08,4.838570583934692,0.5,1.0
unit-balanced-norm-matched,60,2.9765831606635676e-05,20.4172260761261,12.757413864135742,13.411463737487793,32.552109718322754,22.947916984558105,21.631803512573242,True,0.0017038806726927195,0.9284553527832031,0.9284553527832031,0.0,39.20539042440672,0.5357142857142857,1.0
unit-balanced-norm-matched,61,2.975485864168765e-05,21.45610737800598,13.4643874168396,12.520838737487793,35.1152286529541,24.72397470474243,5.910318374633789,False,0.0016020206191899916,0.8190903663635254,0.8190903663635254,0.0,7.65302153303539,0.5357142857142857,1.0
unit-balanced-norm-matched,62,2.974363762418038e-05,21.404232144355774,11.70543909072876,14.223970413208008,37.291677474975586,22.395841598510742,7.962388515472412,False,0.001646769056065649,0.8140514492988586,0.8140514492988586,5.988619955488161e-08,10.763139357797495,0.4642857142857143,1.0
unit-balanced-norm-matched,63,2.973216883944881e-05,20.316921830177307,13.714492797851562,11.484419822692871,34.60522937774658,21.463545322418213,9.910285949707031,False,0.001815156571229513,0.9525372982025146,0.9525372982025146,0.0,14.610566963313147,0.5,1.0
unit-balanced-norm-matched,64,2.972045257912828e-05,21.014784574508667,13.152247428894043,12.015673637390137,35.21933937072754,23.67187786102295,15.508761405944824,True,0.001946725674518434,0.6349124908447266,0.6349124908447266,6.149262010701761e-08,40.46317831270382,0.6071428571428571,1.0
unit-balanced-norm-matched,65,2.9708489141147082e-05,18.988331854343414,11.026182413101196,11.692734718322754,31.916696548461914,21.317713737487793,13.882899284362793,True,0.0016020332818385257,0.9605724215507507,0.9605724215507507,6.869417057409066e-08,21.05679720178173,0.39285714285714285,1.0
unit-balanced-norm-matched,66,2.9696278829718878e-05,20.174878120422363,13.720293998718262,10.979189395904541,32.21877670288086,23.78125238418579,5.816638469696045,False,0.001654258576472447,0.5561819076538086,0.5561819076538086,8.197812562116269e-08,25.41221041077793,0.5357142857142857,1.0
unit-balanced-norm-matched,67,2.9683821955335006e-05,21.03190767765045,13.262143611907959,13.437505722045898,36.26131248474121,21.16666889190674,11.52987003326416,True,0.0017720623303978545,0.9130034446716309,0.9130034446716309,0.0,14.446892021084484,0.03571428571428571,1.0
unit-balanced-norm-matched,68,2.9671118834756543e-05,22.113619804382324,13.91800308227539,13.343755722045898,37.218759536743164,23.973960876464844,19.72925567626953,True,0.0019140367437022814,0.9581535458564758,0.9581535458564758,0.0,16.668148165645192,0.42857142857142855,1.0
unit-balanced-norm-matched,69,2.9658169791006273e-05,20.38730037212372,12.600703239440918,13.61460542678833,34.6047248840332,20.729167938232422,4.8995442390441895,False,0.0017398481684126985,0.688429594039917,0.688429594039917,0.0,9.87035174866434,0.5,1.0
unit-balanced-norm-matched,70,2.964497515336046e-05,21.589040994644165,13.345707893371582,13.29167366027832,36.427106857299805,23.291675567626953,40.56702423095703,True,0.0018397951832393386,0.5514750480651855,0.5514750480651855,0.0,80.95779778360934,0.5357142857142857,1.0
unit-balanced-norm-matched,71,2.9631535257340486e-05,21.28071641921997,13.241318702697754,12.812503814697266,34.303406715393066,24.765636444091797,27.2900390625,True,0.0019458260630549548,-0.46210557222366333,-0.46210557222366333,0.0,38.60093041277773,0.5357142857142857,1.0
unit-balanced-norm-matched,72,2.9617850444704315e-05,21.35851514339447,13.288203239440918,13.281259059906006,37.708343505859375,21.156254768371582,27.794361114501953,True,0.001608760063507615,0.7314194440841675,0.7314194440841675,0.0,24.671571226532635,0.5714285714285714,1.0
unit-balanced-norm-matched,73,2.9603921063437794e-05,20.654318690299988,13.501516342163086,10.916693210601807,36.14697456359863,22.052090644836426,11.366864204406738,True,0.0013201314715892475,0.9221895933151245,0.9221895933151245,0.0,7.580465801729836,0.39285714285714285,1.0
unit-balanced-norm-matched,74,2.9589747467745818e-05,20.882083892822266,13.756749153137207,11.427138328552246,34.71944618225098,23.625001907348633,23.53103256225586,True,0.0013107153605076995,0.0024280697107315063,0.0024280697107315063,0.0,32.38129783804216,0.5714285714285714,1.0
unit-balanced-norm-matched,75,2.9575330018043316e-05,20.714094042778015,13.345292091369629,13.609407424926758,34.81313133239746,21.088545322418213,11.127391815185547,True,0.001487773328322924,0.7281601428985596,0.7281601428985596,0.0,9.16037701986215,0.5357142857142857,1.0
unit-balanced-norm-matched,76,2.9560669080946092e-05,19.83368694782257,13.147202968597412,11.463567733764648,33.6875114440918,21.036465644836426,8.78221607208252,False,0.0012977374240884152,0.8394085764884949,0.8394085764884949,0.0,12.88597873547166,0.39285714285714285,1.0
unit-balanced-norm-matched,77,2.9545765029261487e-05,19.55864405632019,10.953265190124512,14.03648567199707,32.0208625793457,21.223962783813477,5.956966876983643,False,0.0013008765061653324,0.07665552198886871,0.07665552198886871,8.004697149566198e-08,35.81240750254805,0.5714285714285714,1.0
unit-balanced-norm-matched,78,2.9530618241978923e-05,21.236223697662354,12.912512302398682,12.60417366027832,34.33445453643799,25.093754291534424,66.20877075195312,True,0.001089832282276906,0.759842574596405,0.759842574596405,0.0,86.41916839812659,0.5357142857142857,1.0
unit-balanced-norm-matched,79,2.9515229104260233e-05,21.40812647342682,12.397387504577637,13.85420846939087,34.594438552856445,24.786471366882324,7.790534019470215,False,0.0009887003401634258,0.9546052813529968,0.9546052813529968,6.12072456052104e-08,9.89177868712553,0.5357142857142857,1.0
unit-balanced-norm-matched,80,2.9499598007429908e-05,20.385767936706543,13.136798858642578,12.739588737487793,33.541677474975586,22.125006675720215,4.126805782318115,False,0.0009568798407851891,0.6458191275596619,0.6458191275596619,0.0,6.081214357402988,0.6428571428571429,1.0
unit-balanced-norm-matched,81,2.948372534896511e-05,20.18163901567459,11.11068844795227,13.005215644836426,35.79292869567871,20.817723274230957,22.65912628173828,True,0.0008918324897429755,0.9665278196334839,0.9665278196334839,0.0,18.56197717878147,0.14285714285714285,1.0
unit-balanced-norm-matched,82,2.9467611532485588e-05,20.765356421470642,12.940343379974365,11.218809604644775,34.30330276489258,24.59896993637085,17.58182144165039,True,0.0009006252041335534,0.9525894522666931,0.9525894522666931,1.0848414344621915e-07,29.544488027911587,0.5,1.0
unit-balanced-norm-matched,83,2.945125696774339e-05,21.456440925598145,12.159067153930664,12.718757629394531,35.76043510437012,25.187503814697266,9.630411148071289,False,0.0007587722815546442,0.934258759021759,0.934258759021759,0.0,17.386504115660703,0.42857142857142855,1.0
unit-balanced-norm-matched,84,2.9434662070612482e-05,19.108117759227753,11.541764974594116,11.312557220458984,32.281270027160645,21.296878814697266,6.005309104919434,False,0.0007121489037422321,0.6365597248077393,0.6365597248077393,0.0,10.241069497499355,0.5714285714285714,1.0
unit-balanced-norm-matched,85,2.9417827263078142e-05,20.414534330368042,14.188686847686768,11.328181266784668,34.72980499267578,21.41146421432495,5.480268955230713,False,0.0006599441972832841,0.68402498960495,0.68402498960495,0.0,12.214118051629042,0.5714285714285714,1.0
unit-balanced-norm-matched,86,2.940075297322622e-05,21.419715642929077,13.761637687683105,12.083341598510742,38.354713439941406,21.479169845581055,20.12938690185547,True,0.0007314756565143462,0.9303529858589172,0.9303529858589172,9.475444140427669e-08,22.934035124114757,0.42857142857142855,1.0
unit-balanced-norm-matched,87,2.938343963523229e-05,20.348429322242737,13.517382621765137,11.203186988830566,35.73042869567871,20.942718982696533,7.019345760345459,False,0.0007589774163961989,0.8293293118476868,0.8293293118476868,0.0,7.458826821782998,0.5,1.0
unit-balanced-norm-matched,88,2.9365887689350595e-05,20.633164525032043,13.522172927856445,11.083365440368652,36.166690826416016,21.76042890548706,8.81509017944336,False,0.0006952230134498706,0.9532602429389954,0.9532602429389954,1.0818655216127127e-07,8.998889459984436,0.6428571428571429,1.0
unit-balanced-norm-matched,89,2.9348097581902822e-05,20.05396807193756,13.657468795776367,11.05210828781128,34.23024940490723,21.27604579925537,5.848363399505615,False,0.0006676076196879015,0.7079766392707825,0.7079766392707825,0.0,25.196404156767745,0.5357142857142857,1.0
unit-balanced-norm-matched,90,2.933006976526679e-05,20.621495246887207,13.772368431091309,13.666699409484863,32.145870208740234,22.901042938232422,12.252217292785645,True,0.0007508484350112776,0.2135043740272522,0.2135043740272522,0.0,35.53159932462418,0.5714285714285714,1.0
