optimizer_step,epoch_zero,learning_rate,ce_mean,objective_mean,residual_penalty_mean,coefficient_penalty_mean,residual_coefficient_norm_mean,residual_rms_mean,image_saturation_fraction_mean,mean_residual_coefficient_max_abs,mean_residual_delta_max_abs,gradient_norm,gradient_nonzero_fraction,basis_parameter_norm,gradient_clipped,ce_moving_mean_16_optimizer_steps
552,15,0.001,0.6763178408145905,0.6763178631663322,0.0,2.8861035783478428e-08,0.11246195170724313,0.09482202865183353,0.1082296371459961,1.821253050593441e-07,2.6902233685177634e-07,3.4169375701719726,0.9957226551390705,55.53901911143146,False,0.4886467117812572
553,15,0.001,0.509355366230011,0.5093554109334946,0.0,5.456842089301972e-08,0.15825184247611496,0.12295760400593281,0.10474356015523274,1.8460883666193695e-07,3.327345154957584e-07,5.698411876885247,0.9957340310562539,55.60166424312812,False,0.43453718055934587
554,15,0.001,0.3422948718070984,0.3422949109226465,0.0,3.493183620140172e-08,0.12270891364859098,0.09782601241022348,0.10345713297526041,1.2417633854511223e-07,4.725944506844826e-07,2.4022228772519885,0.9957340310562539,55.662983504647784,False,0.42470017345294764
555,15,0.001,0.1806158167310059,0.18061587307602167,0.0,5.8575559513940334e-08,0.16585395555200078,0.1324792094528675,0.10919435818990071,1.2086498202279472e-07,2.250617683330347e-07,1.7750817600198676,0.9957340310562539,55.722248462636216,False,0.4051352943697566
556,15,0.001,0.5585748367011547,0.5585748786106706,0.0,5.5247199703956085e-08,0.1593225610900345,0.12274623662233353,0.11175163586934407,1.5811788500741386e-07,4.3901570734306006e-07,5.827729007158996,0.9957340310562539,55.77735991315822,False,0.4090104108381638
557,15,0.001,0.29345315136015415,0.2934532184153795,0.0,5.9066986857203574e-08,0.16596730023874368,0.13766500912606716,0.10403982798258463,2.4421348143732757e-07,7.447720236086752e-07,5.509011692677287,0.9957340310562539,55.83094401338222,False,0.413244875786404
558,15,0.001,0.152830614708364,0.15283070085570216,0.0,8.281225349904275e-08,0.17706331687112362,0.14325862750411034,0.10380546251932779,1.341104507446289e-07,5.857945097886841e-07,3.2578964896342044,0.9957226551390705,55.88185547962609,False,0.4047926969924447
559,15,0.001,0.2966896704165265,0.2966897404403426,0.0,6.712859690338746e-08,0.17746585032853715,0.14271977916359901,0.10633635520935059,1.564621925354004e-07,5.224499659561843e-07,7.133072859716216,0.9957226551390705,55.92964243862395,False,0.4022154188623972
560,15,0.001,0.2544827063102275,0.2544827807578258,0.0,7.456319650600562e-08,0.18083227812212008,0.140030175447464,0.10344362258911133,9.064873296438236e-08,3.6588795637726435e-07,2.6821360504126512,0.9957226551390705,55.97532737878889,False,0.3726202889720298
561,15,0.001,0.6076362194726244,0.607636283384636,0.0,8.002215245994648e-08,0.1842288239006991,0.1480532716959715,0.10372845331827799,1.5729003166597977e-07,5.045880584475526e-07,7.677012772432411,0.9957340310562539,56.019629530722916,False,0.3810941773972445
562,15,0.001,1.0017896369099617,1.0017896816134453,0.0,3.4675414095630686e-08,0.11903208262568044,0.09476732928305864,0.10826714833577473,1.904037247868473e-07,5.922034347349836e-07,4.712657232425216,0.9957340310562539,56.061459105227165,False,0.4208030577556201
563,15,0.001,0.3236905543599278,0.323690619552508,0.0,6.028774546251725e-08,0.1671353676454808,0.12624074518680573,0.10732054710388184,1.018246038597681e-07,4.5227466216601897e-07,3.606935851037981,0.9957340310562539,56.10120285593913,False,0.4181438199138938
564,15,0.001,0.24501710711047053,0.24501722084823996,0.0,1.0667400385244719e-07,0.22269874946445256,0.183779526501894,0.11917432149251302,2.0447704685011558e-07,4.810101472685346e-07,8.378525224716636,0.9957340310562539,56.139458179732735,False,0.4195330014517822
565,15,0.001,0.3246991541236639,0.32469925680197775,0.0,1.0179566878321111e-07,0.21508846092346892,0.17152450047433376,0.10815771420796712,2.60770320892334e-07,5.451024662761483e-07,4.316694572399653,0.9957340310562539,56.17621322554834,False,0.42199288228948717
566,15,0.001,0.20277328183874488,0.2027734136208892,0.0,1.237608255877376e-07,0.24079493282144235,0.1987341307103634,0.1140898068745931,2.1772252978280449e-07,6.502965561594465e-07,5.737333269864201,0.9957340310562539,56.212982548880326,False,0.37983181724484893
567,15,0.001,0.16609953064471483,0.16609960980713367,0.0,7.889877551292557e-08,0.19171566926615352,0.16084312088787556,0.10734025637308756,1.986821445143505e-07,2.9872910545236664e-07,4.653827895390934,0.9957340310562539,56.24846968870218,False,0.38352002247120254
568,15,0.001,0.8616792603861541,0.8616793069522828,0.0,7.243758215480511e-08,0.18310517757279793,0.14685389026999474,0.10816605885823567,1.3535220944049797e-07,4.2624097318366694e-07,8.34427797891155,0.9957340310562539,56.28348969539407,False,0.39510511119442526
569,15,0.001,0.34385693655349314,0.3438570105936378,0.0,8.447970012426254e-08,0.1894111460954959,0.14601215533912182,0.10085995992024739,1.1589791881760902e-07,6.808991770412831e-07,1.5772147714819964,0.9957340310562539,56.31754326438669,False,0.3847614593396429
570,15,0.001,0.3084807191044092,0.30848078336566687,0.0,6.756610115843387e-08,0.16962294165939484,0.1390348458662629,0.11101714769999185,1.1507007968702965e-07,3.294767338957172e-07,3.708604262648977,0.9957340310562539,56.35000563644105,False,0.3826480747957248
571,15,0.001,0.7821765227708966,0.7821765847038478,0.0,6.844203292999396e-08,0.17415302594336585,0.1465136557817459,0.10230954488118489,9.934107225717526e-08,2.0236882392055122e-07,7.027056064732974,0.9957454069734373,56.381268770382455,False,0.420245618923218
572,15,0.001,0.43131856992840767,0.43131861835718155,0.0,4.779044848746139e-08,0.14223450659924275,0.11574876680970192,0.10408767064412434,1.9123156391742668e-07,4.38828692495008e-07,7.099879995071646,0.9957454069734373,56.41201830079552,False,0.4122921022499213
573,15,0.001,0.25132285710424185,0.25132297072559595,0.0,1.1740482008804065e-07,0.23096089179168605,0.17996154725551605,0.10209163029988606,1.4197495090684242e-07,2.7146947445544356e-07,4.426895548408222,0.9957454069734373,56.441791936180095,False,0.4096589588589268
574,15,0.001,0.8028903380036354,0.8028903864324093,0.0,6.846490530065807e-08,0.168084652794653,0.13243917934596539,0.10398070017496744,2.3179583763521805e-07,7.365729288721923e-07,13.300161051875412,0.9957454069734373,56.47274111863839,False,0.45028769156488124
575,15,0.001,0.1585542894899845,0.15855433605611324,0.0,5.168884431583365e-08,0.15341927459624352,0.1200092900544405,0.10146665573120117,1.341104507446289e-07,3.7704546684835805e-07,3.7636542968952895,0.9957454069734373,56.50419981393446,False,0.44165423025697237
576,15,0.001,0.34401858411729336,0.3440186157822609,0.0,3.262080006116719e-08,0.11883604350201006,0.09408389963209629,0.10868533452351888,1.7053551459866867e-07,6.260215741349384e-07,3.03083257945152,0.9957454069734373,56.53577380756835,False,0.447250222619914
577,16,0.001,0.17460402939468622,0.17460411973297596,0.0,8.78103012524889e-08,0.1971453984735538,0.15117361396551132,0.11485528945922852,1.95370787992033e-07,5.747290856561449e-07,4.56417486813267,0.9957454069734373,56.56629983544761,False,0.42018571074004285
578,16,0.001,0.1604791060090065,0.16047916933894157,0.0,6.75250708681574e-08,0.1776380852056794,0.14138108678162098,0.10956287384033203,1.523229826716488e-07,2.6248790163663216e-07,2.2116430292815648,0.9957454069734373,56.59558261454103,False,0.36760380255873315
579,16,0.001,0.18795623816549778,0.18795628752559423,0.0,5.0811178375909094e-08,0.15460671446522203,0.12274238653481007,0.10693709055582681,1.8046962679818535e-07,7.103035954969528e-07,3.3845476438716573,0.9957454069734373,56.623790896487364,False,0.3591204077965813
580,16,0.001,0.28913917392492294,0.28913921816274524,0.0,4.994534874569467e-08,0.14938312339893936,0.11334369517862797,0.10982513427734375,1.9288725638944015e-07,3.654498641481041e-07,2.553727768487198,0.9957454069734373,56.650443610933664,False,0.36187803697248455
581,16,0.001,0.524580106139183,0.5245801284909248,0.0,3.293211880972535e-08,0.12216290257611664,0.08972793258726597,0.1010899543762207,1.995099978557846e-07,6.344733947116765e-07,5.964778128989953,0.9957454069734373,56.675829949658485,False,0.3743705964734545
582,16,0.001,0.26666721561923623,0.26666724728420377,0.0,3.595967301706082e-08,0.12782853041894776,0.1011781319975853,0.10732595125834146,1.3700790191251144e-07,5.730335601583647e-07,2.9522816426129266,0.9957454069734373,56.699619812166084,False,0.3783639673347352
583,16,0.001,0.15694251842796803,0.15694262646138668,0.0,1.0957450058413087e-07,0.22702413143688377,0.19329091906547546,0.10612821578979492,8.299119258481369e-08,2.661951725713152e-07,2.2210444558855493,0.9957454069734373,56.72246272543688,False,0.37779165407118853
584,16,0.001,0.3551610503345728,0.35516111087054014,0.0,6.808114250134167e-08,0.16947258843674962,0.12551352474838495,0.10773007074991861,1.1838145042020187e-07,4.7376795464515453e-07,6.160253179557111,0.9957454069734373,56.74435457065917,False,0.3461342659429647
585,16,0.001,0.41061998158693314,0.41062003932893276,0.0,6.515420114538983e-08,0.1728764539358996,0.1384775061160326,0.09949914614359537,9.520186239342365e-08,2.1086057699903904e-07,2.137381684460937,0.9957454069734373,56.765128596347715,False,0.3503069562575547
586,16,0.001,0.696204636245966,0.6962046772241592,0.0,5.4995946907610005e-08,0.1468927680984517,0.11168004386126995,0.10206540425618489,1.2831556261971855e-07,4.328612703830004e-07,4.738923105291769,0.9957454069734373,56.78562471943284,False,0.374539701078902
587,16,0.001,0.5201595546677709,0.5201596254482865,0.0,5.558667659499861e-08,0.15282417733698583,0.11996849719434977,0.11297496159871419,9.809931356130619e-08,3.0318747690216696e-07,7.996357486869352,0.9957454069734373,56.807582870590984,False,0.35816364057245664
588,16,0.001,0.13775839586742222,0.13775849272496998,0.0,9.615969887022402e-08,0.21259791157240276,0.1701768934726715,0.11083396275838216,1.1548399925231934e-07,4.034205858260975e-07,3.276820017938911,0.9957340310562539,56.829497422605456,False,0.33981612969364505
589,16,0.001,0.02575482300017029,0.025754900416359305,0.0,7.723752837307529e-08,0.18728391031362937,0.1580534279346466,0.1063861052195231,1.8874804652568855e-07,5.050659979133343e-07,1.6775484213862335,0.9957340310562539,56.85142114634054,False,0.3257181275621406
590,16,0.001,0.16616132110357285,0.16616141283884645,0.0,9.357114816310741e-08,0.19820178064765298,0.1687222644686699,0.11302177111307779,1.5108122397577972e-07,3.480835175651009e-07,6.309127650660855,0.9957340310562539,56.87466587425883,False,0.28592256400588667
591,16,0.001,0.2394102686084807,0.23941034451127052,0.0,8.326967870786461e-08,0.18497552866251518,0.14950892515480518,0.10898550351460774,1.6391277313232422e-07,5.736551429436076e-07,2.2276627740900703,0.9957340310562539,56.89757265850313,False,0.2909760627007927
592,16,0.001,0.3667054530233145,0.3667055033147335,0.0,5.53640695510893e-08,0.15722895788861724,0.1266761925071478,0.10538840293884277,1.0679165285409908e-07,3.727814998910617e-07,2.5003991694746475,0.9957340310562539,56.919821503281185,False,0.292393992007419
593,16,0.001,0.05828809691593051,0.05828819563612342,0.0,9.891598162781179e-08,0.19764850665095618,0.15187503211200237,0.09789999326070149,1.4652808033588371e-07,3.082260207065701e-07,1.0021802707810614,0.9957340310562539,56.941225656929426,False,0.28512424622749677
594,16,0.001,0.06874503334984183,0.0687451099511236,0.0,7.853735972673803e-08,0.191761094350558,0.15379370003938675,0.1047996679941813,1.684659025613655e-07,3.875397851516027e-07,0.9383843673910826,0.9957340310562539,56.96161402173184,False,0.279390866686299
595,16,0.001,0.15684855659492314,0.15684866509400308,0.0,1.1139114608482714e-07,0.22834483677663805,0.18200642615556717,0.11412326494852701,1.341104507446289e-07,3.706260258695693e-07,2.551863085678924,0.9957340310562539,56.98100826693293,False,0.27744663658813806
596,16,0.001,0.36983505077660084,0.3698351290076971,0.0,8.071775559059802e-08,0.17777518846123033,0.1311105601489544,0.11123363176981607,1.3907749973895989e-07,4.890309810434701e-07,6.828682315443988,0.9957340310562539,56.99994558769137,False,0.28249012889136793
597,16,0.001,0.4626659294590354,0.462665980681777,0.0,6.588624223979878e-08,0.17342807542941016,0.14881285279989243,0.10232265790303548,1.5729003166597977e-07,6.270389576457092e-07,3.620606332440395,0.9957340310562539,57.01862010506189,False,0.2786204928488587
598,16,0.001,0.055819438537582755,0.05581955425441265,0.0,1.1445595049508483e-07,0.23419012858300084,0.188442625105381,0.1006927490234375,1.1507007968702965e-07,2.773682865608862e-07,0.6661173547426623,0.9957340310562539,57.03672208576418,False,0.26544250678125536
599,16,0.001,0.16052063554525375,0.16052069305442274,0.0,5.295948923844662e-08,0.15339930535912544,0.12733429856598377,0.10667212804158528,1.1217262851914711e-07,1.9866445200023009e-07,4.1589480945016675,0.9957340310562539,57.05422289661296,False,0.2656661391010857
600,16,0.001,0.24585927138105035,0.24585939152166247,0.0,1.2423206285916422e-07,0.2417960120183676,0.19882722198963165,0.11081051826477051,1.9619862712261238e-07,2.976292989842477e-07,3.5209209855683086,0.9957340310562539,57.071728308576944,False,0.25883477791649057
601,16,0.001,0.9905990744009614,0.9905991787090898,0.0,7.26152249441725e-08,0.18603145151777564,0.1597781963646412,0.10510571797688802,1.5397866093280754e-07,4.6603548753409996e-07,11.405663763251749,0.9957226551390705,57.089711326195115,False,0.29508347121736733
602,16,0.001,0.3254713895730674,0.32547145464923233,0.0,6.731093060707849e-08,0.17327155605508762,0.1484701670706272,0.10965593655904134,1.7881393432617188e-07,4.2963438318111e-07,4.729476812737078,0.9957226551390705,57.10944883344786,False,0.2719126433003112
603,16,0.001,0.022402604343369603,0.02240268001332879,0.0,7.509539923233888e-08,0.18488662379020737,0.15486994571983814,0.10727230707804361,1.084473382206852e-07,3.75923264073208e-07,0.5935055192195138,0.9957226551390705,57.130135050616495,False,0.2408028339050361
604,16,0.001,0.2755622882395983,0.27556234039366245,0.0,5.287378007645671e-08,0.1442406536065261,0.12181639159098268,0.10110791524251302,1.1507007968702965e-07,3.703911488628364e-07,2.409297410526158,0.9957226551390705,57.15145803078294,False,0.2494155771782971
605,16,0.001,0.3773699376033619,0.3773700485471636,0.0,1.1178930114930097e-07,0.21050631679672407,0.16705174185335636,0.11614330609639485,1.7467472446242027e-07,4.890426907877554e-07,1.2822640138158805,0.9957226551390705,57.17273591274081,False,0.2713915218409966
606,16,0.001,0.24964111612644047,0.24964119150536135,0.0,7.002819568668883e-08,0.17641837875827615,0.14046167209744453,0.10202876726786295,1.341104507446289e-07,3.5956747979071224e-07,3.872222122369625,0.9957226551390705,57.19387497526007,False,0.2766090090299258
607,16,0.001,0.23266097158193588,0.23266104236245155,0.0,7.233733123612751e-08,0.16936150756671423,0.13402963057160378,0.10292998949686685,1.1672576505361576e-07,3.8837666238578095e-07,4.736127852255585,0.9957226551390705,57.21417944791579,False,0.27618717796576675
608,16,0.001,0.05496704927645624,0.05496713472530246,0.0,8.458293443425191e-08,0.19659123759705488,0.1684223059564829,0.1065222422281901,1.0679165285409908e-07,6.448578915296821e-07,0.8614303909333819,0.995722418140796,57.234030976763584,False,0.2567035277315881
609,16,0.001,0.19974975660443306,0.19974983297288418,0.0,7.432519977257357e-08,0.1779800922377301,0.145901158452034,0.10162854194641113,1.1300047475515385e-07,3.3254087838940904e-07,10.179405991073438,0.9957226551390705,57.2537087970206,False,0.2655448814621195
610,16,0.001,0.25792628014460206,0.257926344871521,0.0,6.057292711858508e-08,0.16958131418981498,0.14038760028779507,0.10280998547871907,1.5977356326857262e-07,4.5277718641045794e-07,9.551904711813172,0.9957226551390705,57.274825823847486,False,0.27736870938679203
611,16,0.001,0.5881856381893158,0.5881857201457024,0.0,7.998561279976002e-08,0.19581674334247123,0.16647987067699432,0.10709039370218912,1.473559336773178e-07,4.11040588232936e-07,14.14175850663397,0.9957226551390705,57.29531896349627,False,0.3043272769864416
612,16,0.001,0.5734622534364462,0.5734622962772846,0.0,5.972713612578673e-08,0.16783257314464015,0.13805203512310982,0.11156066258748372,1.394914335151043e-07,2.5366273348481627e-07,4.9821391052655,0.9957226551390705,57.3172968231719,False,0.3170539771526819
613,17,0.001,0.1629054769873619,0.16290554543957114,0.0,7.233777843396183e-08,0.18346829602569675,0.15489119663834572,0.11438274383544922,1.386635801736702e-07,5.301677106217539e-07,3.341506750643302,0.9957226551390705,57.33984474832441,False,0.2983189488732023
614,17,0.001,0.2025923035107553,0.20259234448894858,0.0,4.457345476049923e-08,0.13415466333033313,0.1164331748150289,0.10599064826965332,1.3162691914203606e-07,4.4717782543557405e-07,2.7735555404455354,0.9957226551390705,57.3627743697168,False,0.3074922529340256
615,17,0.001,0.06048071038094349,0.06048083044879604,0.0,1.202063355520977e-07,0.23904728655115068,0.20519612357020378,0.10862668355305989,1.1589791881760902e-07,4.246545870500995e-07,0.7478346819843643,0.9957226551390705,57.38577707224968,False,0.3012397576112562
616,17,0.001,0.1825143184978515,0.18251439207233489,0.0,7.259395573555594e-08,0.18449077688144183,0.146972868591547,0.10519901911417642,2.1937820804396324e-07,4.748422952616238e-07,2.2691723659592213,0.9957340310562539,57.40797767804897,False,0.2972806980560563
617,17,0.001,0.07079004001570866,0.07079014868941158,0.0,1.0960516050317892e-07,0.22841319688147416,0.18753626570105553,0.1084149678548177,2.1937820804396324e-07,5.846454200764128e-07,1.004608802522501,0.9957340310562539,57.429819633036324,False,0.23979263340697798
618,17,0.001,0.22853491781279445,0.22853500279597938,0.0,8.560565234461137e-08,0.19673285481892763,0.16325589641928673,0.10777688026428223,1.5315082180222817e-07,3.829399304322578e-07,4.033618469719905,0.9957340310562539,57.45079292471987,False,0.23373410392196092
619,17,0.001,0.06633820687420666,0.06633827765472233,0.0,7.322817285881911e-08,0.18559220455596367,0.15105871483683586,0.10092798868815103,1.1175870895385742e-07,2.5269667958127684e-07,1.3682797450947815,0.9957340310562539,57.47119490879826,False,0.23648007908013824
620,17,0.001,0.04853716492652893,0.048537230119109154,0.0,6.611928782263021e-08,0.17781754846402387,0.14127537608146667,0.10183095932006836,1.1507007968702965e-07,3.062322662117367e-07,1.0307605132341444,0.9957340310562539,57.49074786046105,False,0.2222910088730714
621,17,0.001,0.1530412167776376,0.15304133854806423,0.0,1.2295487117341963e-07,0.24190654121512178,0.21624132618308067,0.1097264289855957,1.8295314418992348e-07,5.852554068042082e-07,3.583193692482489,0.9957340310562539,57.50954447269998,False,0.20827046382146364
622,17,0.001,0.5005489308387041,0.5005490127950907,0.0,6.88966759199161e-08,0.17733288853883833,0.13765458948910236,0.10278542836507161,1.4983945106905594e-07,7.622414841534919e-07,6.606914660263649,0.9957340310562539,57.52865041120355,False,0.2239522022409801
623,17,0.001,0.5216110534965992,0.5216111093759537,0.0,7.19100563539854e-08,0.1670543105133967,0.1249705208465457,0.10898129145304361,1.341104507446289e-07,6.195610353643133e-07,15.797372186781134,0.9957340310562539,57.547421085136634,False,0.24201158236064657
624,17,0.001,0.19204492634162307,0.19204501889180392,0.0,8.766722725539466e-08,0.20038507060484329,0.1540331467986107,0.10863264401753743,1.0679165285409908e-07,5.723381946154404e-07,2.9243602356696967,0.9957340310562539,57.56643637563419,False,0.2505789496772195
625,17,0.001,0.09484041726682335,0.09484050725586712,0.0,8.884362356909037e-08,0.19801387366989157,0.17648261226713657,0.11108128229777017,2.0696057845270843e-07,4.2963861801581515e-07,1.650145974288188,0.9957340310562539,57.58517488157033,False,0.2440221159686189
626,17,0.001,0.16873131832107902,0.16873143333941698,0.0,1.1258535170810546e-07,0.22592978863649282,0.18594691157341003,0.11584321657816568,1.945429346505989e-07,4.838730092160404e-07,3.8776076492662876,0.995722418140796,57.60376129867502,False,0.2384474308546487
627,17,0.001,0.21305084228515625,0.21305090771056712,0.0,6.359578730297244e-08,0.1740318851202675,0.14216142147779465,0.10481937726338704,2.524919011648308e-07,5.258734745439142e-07,3.023799390425111,0.9957226551390705,57.62259591092729,False,0.21500150611063873
628,17,0.001,0.49215527810156345,0.492155309766531,0.0,3.638583612186608e-08,0.13099672993173964,0.11121341213583946,0.1026613712310791,1.2831556261971855e-07,4.3730349830184423e-07,2.799747670004144,0.9957226551390705,57.6411736762271,False,0.20991982015220856
629,17,0.001,0.06179628148674965,0.06179635977605358,0.0,7.84749518700778e-08,0.18968323820655686,0.1534036137163639,0.10644745826721191,1.4983945106905594e-07,5.001342628929706e-07,1.4843081587014963,0.9957226551390705,57.659166641657215,False,0.2036004954334203
630,17,0.001,0.097314921207726,0.09731499059125781,0.0,7.115474076613282e-08,0.18440050337283886,0.16490322723984718,0.1069653828938802,1.25418111451836e-07,4.3163686314073857e-07,1.1172295864987387,0.9957226551390705,57.67646924260515,False,0.19702065903948096
631,17,0.001,0.31422643666155636,0.3142265170463361,0.0,7.634164678194111e-08,0.18645045000708502,0.15554266422986984,0.10682996114095052,1.3576614321664238e-07,3.3334731597278733e-07,2.268621829449517,0.9957226551390705,57.692862188366,False,0.21287976693201927
632,17,0.001,0.015676351496949792,0.015676480950787663,0.0,1.2947595884327256e-07,0.24585077869730199,0.20431451871991158,0.1129606564839681,1.7136335372924805e-07,8.076461313066829e-07,0.45903587635214116,0.9957226551390705,57.70847513323291,False,0.2024523939944629
633,17,0.001,0.12836655392311513,0.12836665590293705,0.0,1.0192666444197584e-07,0.20473069886114104,0.17788943275809288,0.10345602035522461,1.945429346505989e-07,6.701272923237411e-07,1.2107131348305062,0.9957226551390705,57.72334654751544,False,0.20605092611367581
634,17,0.001,0.3809351003728807,0.38093515718355775,0.0,6.021367648934017e-08,0.1585118072027329,0.12268094718456268,0.10387206077575684,1.0886126489140224e-07,3.901130867234315e-07,11.161274106769282,0.9957226551390705,57.73823145334881,False,0.2155759375236812
635,17,0.001,0.43700724747031927,0.43700730276759714,0.0,6.362348914379368e-08,0.17073387672728277,0.15108115412294865,0.10828908284505208,1.043081283569336e-07,2.083530290519775e-07,6.205108877348829,0.9957226551390705,57.75313815790608,False,0.23874275256093824
636,17,0.001,0.27452177088707685,0.2745218379423022,0.0,6.568171739829154e-08,0.17247432145454383,0.14693362452089787,0.10793018341064453,1.8378098332050286e-07,7.907066219559056e-07,2.063240768755079,0.9957226551390705,57.76814118849262,False,0.2528667904334725
637,17,0.001,1.0315179843455553,1.0315180597826838,0.0,8.874914758649766e-08,0.20147089763542095,0.17267437651753426,0.10181132952372232,1.423888704721321e-07,3.1212508133648953e-07,55.54416801265313,0.9957226551390705,57.79145273005607,False,0.30777158840646734
638,17,0.001,0.1514346197945997,0.1514347487827763,0.0,1.273954719493986e-07,0.23933450759889868,0.21210172027349472,0.11668562889099121,1.1838145042020187e-07,2.544096560086473e-07,2.443850919407619,0.9957226551390705,57.83895730094178,False,0.2859519439662108
639,17,0.001,0.19692823477089405,0.19692834559828043,0.0,1.0695514562897301e-07,0.21332377808815203,0.17704186961054802,0.11623986562093098,1.1755360418419514e-07,3.486717901068914e-07,4.038019484981459,0.9957226551390705,57.90362818977091,False,0.26565926779585425
640,17,0.001,0.1336856260895729,0.13368574203923345,0.0,1.1494993934491049e-07,0.2335872738554237,0.2169966958463192,0.10732348759969075,1.564621925354004e-07,4.6526446340067196e-07,2.6809858371385547,0.9957226551390705,57.97989720423744,False,0.2620118115301011
641,17,0.001,0.10242857621051371,0.10242874480900355,0.0,1.6776421229991456e-07,0.2719482944301228,0.2544029541313648,0.10674126942952473,1.5811788500741386e-07,5.957589337413083e-07,0.808359314095673,0.9957226551390705,58.0631967817348,False,0.26248607146408176
642,17,0.001,0.8265202066395432,0.8265203615883365,0.0,1.516453931316164e-07,0.2614140629998677,0.24646001681685448,0.11012053489685059,1.2665987014770508e-07,4.4476678340288345e-07,14.926623493064968,0.9957226551390705,58.15383081552449,False,0.30359787698398577
643,17,0.001,0.20568578457459807,0.20568589214235544,0.0,1.1085239037811334e-07,0.22844060953148532,0.20352788642048836,0.1082315444946289,1.2459027232125663e-07,3.603688298881025e-07,5.450510937574461,0.9957226551390705,58.251313289989035,False,0.3031375608770759
644,17,0.001,0.7425948791205883,0.7425949294120073,0.0,6.986699840894062e-08,0.1799941882502086,0.14752167090773582,0.10695624351501465,1.6515453182819329e-07,7.021703254395106e-07,10.404780567193837,0.9957340310562539,58.35267060890475,False,0.31879003594076494
645,17,0.001,0.25518952775746584,0.2551896786317229,0.0,1.5074063508535573e-07,0.24630613452494207,0.21865164674818516,0.12473297119140625,1.2790162884357414e-07,3.697528541124484e-07,7.212757495438066,0.9957340310562539,58.4579579727574,False,0.3308771138326847
646,17,0.001,0.3330395929515362,0.3330397978425026,0.0,2.1215062417923036e-07,0.3050136772561055,0.2933320887386799,0.11809619267781575,1.9371509552001953e-07,5.539039875657181e-07,6.950363451393045,0.9957340310562539,58.565908800742605,False,0.34560990581667284
647,17,0.001,0.22308713058009744,0.22308727726340294,0.0,1.452349085440119e-07,0.2623582589670894,0.24655213207006454,0.11393459637959798,1.9123156391742668e-07,8.67111339175608e-07,3.7068270190065835,0.9957226551390705,58.67459073662875,False,0.33991369918658165
648,17,0.001,0.3675483884289861,0.36754853092134,0.0,1.3893390615749013e-07,0.24650539897030918,0.22061222977936268,0.10923385620117188,1.043081283569336e-07,2.7675213232214446e-07,8.020370096857238,0.9957226551390705,58.78251801584685,False,0.3619057014948339
649,18,0.001,0.6654486507177353,0.6654487736523151,0.0,1.285486721513962e-07,0.24537104955561273,0.22655894607305527,0.11175704002380371,1.5853180457270355e-07,3.7760662507935194e-07,6.81242330166232,0.9957226551390705,58.88839987594496,False,0.3954733325444977
650,18,0.001,0.05445037630852312,0.054450480616651475,0.0,1.0468274513897313e-07,0.2105385790301831,0.18285089917480946,0.10709651311238606,1.4156103134155273e-07,4.194579048544256e-07,0.9764922462782328,0.9957226551390705,58.99249064325133,False,0.37506803729047533
651,18,0.001,0.10505679855123162,0.10505704022943974,0.0,2.432104189153961e-07,0.3187443111783184,0.2952900603413582,0.11981002489725748,1.4611416077059403e-07,7.976428832989768e-07,2.9081024117116687,0.9957226551390705,59.092813621320985,False,0.35432113423303235
652,18,0.001,0.5364648285321891,0.5364649477414787,0.0,1.1576676328672875e-07,0.22276920007176917,0.1910543590784073,0.11033407847086588,1.7219119285982742e-07,4.3143566585968074e-07,8.033278660335135,0.9957226551390705,59.190842048218,False,0.37069257533585187
653,18,0.001,0.7017325090710074,0.7017325689666905,0.0,7.356219100529415e-08,0.18369200599766705,0.14412562362849712,0.11173446973164876,1.2293457984924316e-07,2.730882044943428e-07,11.458692790332094,0.9957226551390705,59.2868022875833,False,0.3500809831311926
654,18,0.001,0.3648601023014635,0.3648602470057085,0.0,1.3965341238986184e-07,0.25377900937282094,0.22722380235791206,0.10490735371907552,1.7094943416395836e-07,4.784501470567193e-07,7.2884719766430175,0.9957226551390705,59.38296925830653,False,0.3634200757878716
655,18,0.001,0.3593384181149304,0.3593385253334418,0.0,1.1617748096881542e-07,0.22356268878582464,0.19533407874405384,0.11621538798014322,8.133550721822758e-08,1.6804555968974455e-07,5.542399895310429,0.9957226551390705,59.47670824428834,False,0.3735707122468739
656,18,0.001,0.7979616746306419,0.7979618180543184,0.0,1.4073538245895634e-07,0.2541557542520459,0.23292480409145355,0.11594295501708984,1.2252066028395348e-07,2.7865669949278526e-07,8.300159252407049,0.995722418140796,59.56796309586179,False,0.4150879652806907
657,18,0.001,0.40412729093804955,0.40412736125290394,0.0,7.120168188379239e-08,0.17967651114565783,0.15770629048347473,0.11235284805297852,1.1341439432044353e-07,4.484869862153573e-07,7.407629829286887,0.9957226551390705,59.65707173457857,False,0.4339441349511617
658,18,0.001,0.4005092568695545,0.4005093507003039,0.0,1.0218118984273161e-07,0.19235523881756733,0.15917597571387887,0.10953537623087564,1.2914340175029793e-07,5.222342451816075e-07,3.199366910820793,0.9957226551390705,59.74343272786263,False,0.4073184505905374
659,18,0.001,0.09400786133483052,0.09400799125432968,0.0,1.3040927004936975e-07,0.24331557895696257,0.21286258473992348,0.11404196421305338,2.1358330570819817e-07,3.647321022981487e-07,1.3230648579858395,0.9957226551390705,59.82622696841825,False,0.4003385803880519
